CLUSTER,APOGEE_ID,C_O,sigma_CO,C_FE,O_FE,FE_H,FE_H_ERR,SNR,TEFF,LOGG,VHELIO_AVG,RA,DEC,age_gyr,logage,MG_FE,SI_FE,AL_FE,RV_PROB,FEH_PROB,PM_PROB
NGC 2264,2M06403332+0958529,0.6171117924221468,0.027139242593001853,-0.007304609,-0.05809611,-0.14728,0.01166581,116.2291,3926.718,4.560311,20.3141,100.138858,9.981377,0.027542290662215266,7.440000057220459,-0.04166551,-0.007935002,-9999.0,0.67,,0.85
NGC 2264,2M06403332+0958529,0.6433279859951306,0.03211404181740982,0.00692001,-0.06194009,-0.14543,0.01309613,94.4782,3953.54,4.568,20.67052,100.138858,9.981377,0.027542290662215266,7.440000057220459,-0.04060549,-0.03075901,-9999.0,0.67,,0.85
NGC 2264,2M06403746+0955212,0.6260425423683075,0.02783143644524971,-0.009267598,-0.0662991,-0.13039,0.01143492,115.4565,4003.292,4.560667,22.28634,100.156094,9.922578,0.027542290662215266,7.440000057220459,-0.1156715,-0.029459,-9999.0,0.95,,0.96
NGC 2264,2M06403746+0955212,0.6307081376189033,0.031190905629621637,-0.01089001,-0.0711461,-0.14588,0.0129415,99.80415,3959.84,4.561052,22.66197,100.156094,9.922578,0.027542290662215266,7.440000057220459,-0.06497149,-0.06720699,-9999.0,0.95,,0.96
NGC 2264,2M06404113+0952565,0.7743592035126962,0.04516842627181758,0.01493302,-0.1344371,-0.45195,0.01612619,163.0279,3792.33,3.868444,19.86956,100.171411,9.882367,0.027542290662215266,7.440000057220459,-0.1185515,-0.04757699,-9999.0,0.55,,0.55
NGC 2264,2M06404113+0952565,0.7993803242714219,0.03451953532386837,0.01570401,-0.1474771,-0.47369,0.01184526,203.2657,3805.533,3.998527,20.08965,100.171411,9.882367,0.027542290662215266,7.440000057220459,-0.1269015,-0.07269701,-9999.0,0.55,,0.55
NGC 2264,2M06404504+0945418,0.6936356890830266,0.035469740527132025,-0.004658014,-0.1062171,-0.30357,0.01422731,130.8977,3778.254,3.912486,23.62309,100.187686,9.761618,0.027542290662215266,7.440000057220459,-0.03457752,-0.005417019,-9999.0,0.97,,0.95
NGC 2264,2M06404645+0959463,0.6719202865297453,0.03402934359435841,-0.006053701,-0.09379911,-0.22799,0.01320953,108.8019,3965.288,4.294829,21.5598,100.19355,9.996213,0.027542290662215266,7.440000057220459,-0.02498749,-0.04006702,-9999.0,0.91,0.99,0.79
NGC 2264,2M06404921+0957387,0.6667168795044969,0.03218576078857701,-0.002786994,-0.0871561,-0.23553,0.01359754,113.9481,3738.767,4.000399,27.09965,100.205051,9.960768,0.027542290662215266,7.440000057220459,-0.06473149,-0.04165201,-9999.0,0.37,0.94,0.7
NGC 2264,2M06405059+0954573,0.6757792763684618,0.03605537670567108,-0.007294595,-0.09752712,-0.46105,0.01162656,191.4584,4306.367,3.637867,21.34148,100.210806,9.91593,0.027542290662215266,7.440000057220459,-0.1860015,-0.171117,-9999.0,0.88,0.0,0.64
NGC 2264,2M06405086+0955530,0.6969031659121462,0.028075341776923488,-0.001732007,-0.1053321,-0.241,0.01057965,161.1428,3948.9,4.205926,23.28362,100.211927,9.931408,0.027542290662215266,7.440000057220459,-0.04137349,-0.03620401,-9999.0,1.0,,0.98
NGC 2264,2M06405154+0943242,0.6511221274176402,0.032213868825573325,-0.06438699,-0.1384771,-0.31211,0.009003648,233.9104,4564.247,3.781164,23.77155,100.214756,9.7234,0.027542290662215266,7.440000057220459,-0.1239615,-0.08132699,0.01757601,0.95,0.08,0.79
NGC 2264,2M06405302+0952594,0.5966552061658866,0.029397513624837952,-0.02740601,-0.0635571,-0.18738,0.01405601,87.32904,3697.448,4.282619,22.11105,100.220934,9.883183,0.027542290662215266,7.440000057220459,0.0496445,0.01211299,-9999.0,0.97,0.7,0.8
NGC 2264,2M06405419+0955519,0.6360678334494566,0.03276043684512494,-0.002507001,-0.06643809,-0.17502,0.01349499,92.12209,3955.348,4.552032,21.25874,100.225821,9.931103,0.027542290662215266,7.440000057220459,-0.05155151,-0.049797,-9999.0,0.87,0.51,0.59
NGC 2264,2M06405426+0949203,0.6924372524467068,0.04143690875523638,0.011527,-0.08928108,-0.45821,0.0167003,126.5051,3761.234,3.948278,24.26806,100.226094,9.822323,0.027542290662215266,7.440000057220459,-0.1561615,-0.04103902,-9999.0,0.94,,0.83
NGC 2264,2M06405586+0951304,0.6133840157356434,0.02857840442801587,-0.019193,-0.06735311,-0.11491,0.01359909,83.25866,3602.193,4.076846,20.18259,100.232791,9.858468,0.027542290662215266,7.440000057220459,-0.002487503,0.03811099,-9999.0,0.68,0.03,0.82
NGC 2264,2M06405882+0939187,0.6577509037063101,0.027265106994930344,0.002700999,-0.07578811,-0.041357,0.01148038,98.44169,3805.621,4.559501,19.46326,100.24511,9.655218,0.027542290662215266,7.440000057220459,-0.0241095,-0.01812,-9999.0,0.53,0.0,0.7
NGC 2264,2M06405930+0935523,0.558144107923934,0.052323143018069077,0.03665,0.029476,-0.24147,0.006615502,612.0183,5295.741,2.866488,21.29679,100.247086,9.597881,0.027542290662215266,7.440000057220459,-0.134617,-0.1031974,-0.06828903,0.88,0.88,0.0
NGC 2264,2M06405932+0946165,0.681119681027088,0.032025541529324256,0.003995985,-0.0896551,-0.33153,0.01344345,169.7423,3670.869,3.977353,25.6931,100.247171,9.771273,0.027542290662215266,7.440000057220459,-0.09408149,-0.006843001,-9999.0,1.0,,0.63
NGC 2264,2M06410050+0945031,0.6526065441450836,0.04293350806050472,-0.012312,-0.08739108,-0.5291,0.01490047,161.7953,4232.745,3.699191,24.08557,100.252089,9.750878,0.027542290662215266,7.440000057220459,-0.2249915,-0.129347,-9999.0,0.92,,0.82
NGC 2264,2M06410168+0948221,0.6846188528481437,0.02541824240616674,-0.01220059,-0.1080771,-0.24572,0.00913805,319.58,4101.681,3.779196,22.93394,100.257035,9.806156,0.027542290662215266,7.440000057220459,-0.06407151,-0.06804702,-9999.0,1.0,0.83,0.24
NGC 2264,2M06410328+0957549,0.6951162710515766,0.030772922086165402,0.004694,-0.09779111,-0.22266,0.01172506,135.1091,3927.432,4.327405,19.32398,100.263667,9.965272,0.027542290662215266,7.440000057220459,-0.06083149,-0.017225,-9999.0,0.5,1.0,0.8
NGC 2264,2M06410417+0952020,0.708846903345954,0.02843261746162972,0.009837002,-0.1011431,-0.22613,0.01018727,169.9723,4031.67,4.344709,21.47044,100.267408,9.867225,0.027542290662215266,7.440000057220459,-0.07522149,-0.04696698,-9999.0,0.88,,1.0
NGC 2264,2M06410726+0958311,0.7414301362790497,0.028099071115414882,0.00835079,-0.1221471,-0.31407,0.009864225,199.272,3968.514,3.991271,21.77668,100.280268,9.975323,0.027542290662215266,7.440000057220459,-0.05189151,-0.05155703,-9999.0,0.67,,0.58
NGC 2264,2M06410934+0956081,0.6647272067320781,0.023794812448304035,-0.01545599,-0.0985271,-0.19808,0.008539727,355.2661,4167.601,3.304906,25.23481,100.288927,9.935594,0.027542290662215266,7.440000057220459,-0.0009254813,-0.01887199,-9999.0,0.73,0.85,0.68
NGC 2264,2M06411282+0952433,0.709898803921071,0.02922633420279233,0.001387,-0.1102371,-0.22782,0.0104935,162.8449,4022.946,4.322549,21.9735,100.30343,9.878714,0.027542290662215266,7.440000057220459,-0.07712148,-0.04895701,-9999.0,0.9,,0.9
NGC 2264,2M06411330+0951544,0.6043095178883745,0.028844518698569094,-0.020097,-0.06178409,-0.087219,0.01319734,76.49928,3810.916,4.55636,21.53207,100.305437,9.865122,0.027542290662215266,7.440000057220459,-0.0497885,0.007380001,-9999.0,0.91,0.0,0.86
NGC 2264,2M06411725+0954323,0.7639175270695832,0.03307579276692436,0.01031703,-0.1331571,-0.47576,0.01192618,215.3143,3791.18,4.084597,20.42052,100.321887,9.908993,0.027542290662215266,7.440000057220459,-0.1395015,-0.06473699,-9999.0,0.64,,0.86
NGC 2264,2M06412346+0945586,0.67935138235693,0.035748507875375514,-0.003747001,-0.09626912,-0.226,0.014189,91.33222,3878.358,4.562171,17.21324,100.347762,9.766279,0.027542290662215266,7.440000057220459,-0.1687315,-0.01499201,-9999.0,0.17,0.99,0.85
NGC 2264,2M06413045+1002214,0.599994189316198,0.02861570908950565,-0.02075839,-0.05933309,-0.24577,0.01382907,115.5036,3619.727,4.165552,20.2752,100.376904,10.039284,0.027542290662215266,7.440000057220459,-0.0192495,-0.005890995,-9999.0,0.69,0.83,0.83
NGC 2264,2M06413160+0948328,0.6976556929113578,0.02795070514142955,-0.009128302,-0.1131971,-0.25924,0.009187185,191.1184,4235.525,4.088993,19.88196,100.381688,9.809117,0.027542290662215266,7.440000057220459,-0.0812515,-0.02260101,-9999.0,0.61,0.64,0.84
NGC 2264,2M06413199+1000244,0.7358201006866931,0.03375931942300783,-0.002347797,-0.1295471,-0.21137,0.01113797,138.152,4124.655,4.464267,19.87905,100.383313,10.006803,0.027542290662215266,7.440000057220459,-0.08708148,-0.04099701,-9999.0,0.61,0.97,0.76
NGC 2264,2M06413491+1001472,0.6415527109140539,0.031190356351506472,-0.0168881,-0.0845481,-0.18051,0.01381626,92.33739,3710.863,4.0471,19.44217,100.395498,10.029802,0.027542290662215266,7.440000057220459,-0.0177445,-0.014797,-9999.0,0.53,0.6,0.17
NGC 2264,2M06415315+0950474,0.6859226506679551,0.03579125119285212,-0.0080643,-0.1047671,-0.27311,0.01194753,131.8113,4226.078,4.221192,21.45783,100.471491,9.846503,0.027542290662215266,7.440000057220459,-0.1934715,-0.098497,-9999.0,0.81,,0.67
NGC 2264,2M06415315+0950474,0.6287275175423716,0.030214614260508785,-0.0007189959,-0.05960912,-0.2304,0.0110121,153.2687,4228.728,4.268806,20.95031,100.471491,9.846503,0.027542290662215266,7.440000057220459,-0.1414815,-0.02687702,-9999.0,0.81,,0.67
NGC 2304,2M06550345+1759521,0.3987359142557768,0.02013775520064094,-0.11057,0.02831699,-0.15514,0.007255885,220.2232,4814.871,2.42989,51.40223,103.764415,17.997833,0.9120109194638907,8.960000038146973,0.012299,0.0008324981,0.03275299,0.93,0.79,0.36
NGC 2304,2M06551430+1759075,0.44580543049203003,0.052030512017111,-0.06205399,0.028373,-0.12633,0.009569072,116.4837,5199.047,3.094639,51.09035,103.809587,17.985437,0.9120109194638907,8.960000038146973,-0.0007069856,0.0207186,-0.06800601,0.93,0.79,0.96
NGC 2318,2M06593048-1339447,0.5041959402546378,0.030951995660551842,-0.101195,-0.064222,-0.063496,0.00662284,577.9139,5055.441,2.731979,8.44285,104.877004,-13.662435,0.43651617731910003,8.640000343322754,-0.051732,0.0116062,-0.032522,0.99,1.0,0.66
NGC 2324,2M07035166+0106381,0.45317958194784147,0.026688337777451315,-0.1039,-0.02059799,-0.23001,0.007195747,351.0624,4920.979,2.407196,42.21685,105.965281,1.110608,0.5370312303176601,8.729999542236328,-0.009920001,-0.0006714016,0.02246299,0.95,0.86,0.65
NGC 2324,2M07040031+0058168,0.350038923416087,0.013976542017580662,-0.19184,0.003616005,-0.18934,0.007828445,218.0889,4533.829,1.799159,42.2612,106.001321,0.97136,0.5370312303176601,8.729999542236328,0.004876003,-0.02570739,-0.01041502,0.98,0.26,0.87
NGC 2324,2M07040114+0106040,0.4629555815320567,0.03857607257352601,-0.09743002,-0.023397,-0.22465,0.006634137,224.6529,5226.908,2.89766,42.6763,106.004764,1.10113,0.5370312303176601,8.729999542236328,-0.018427,-0.03357241,-0.01076801,0.82,0.97,0.95
NGC 2324,2M07040376+0100148,0.5576174222646906,0.07230545407568324,-0.05016299,-0.05692698,-0.24117,0.01087199,93.06792,5155.595,2.763308,44.7085,106.01568,1.004128,0.5370312303176601,8.729999542236328,-0.01931699,-0.01728238,0.046764,0.0,0.51,0.54
NGC 2324,2M07041353+0102051,0.508555487008142,0.04198097565200253,-0.04578699,-0.01255299,-0.21714,0.006693442,187.3425,5216.612,3.011852,42.33397,106.056405,1.034777,0.5370312303176601,8.729999542236328,-0.004277989,-0.009746388,-0.056199,1.0,0.99,0.98
NGC 2353,2M07130089-1003537,0.36144678359867916,0.011613327400062235,-0.084755,0.09677298,-0.33235,0.009270105,574.99,3947.715,0.9538844,97.39552,108.253738,-10.064919,0.10232935315766703,8.010000228881836,0.09483799,0.02496558,-0.03859901,0.0,0.99,0.6
NGC 2353,2M07134465-0954395,0.3614750649669965,0.011771068238838105,-0.08672303,0.09477097,-0.37193,0.009439883,945.7584,3918.148,0.9150208,87.56897,108.43605,-9.910992,0.10232935315766703,8.010000228881836,0.07279187,0.003441691,-0.01410902,0.89,0.71,0.21
NGC 2353,2M07141280-1016157,0.23331272949040285,0.011042249632343952,-0.2797799,0.09185401,-0.35185,0.008080202,208.9483,4613.813,1.894155,117.1805,108.553355,-10.271043,0.10232935315766703,8.010000228881836,0.04746902,0.05637762,0.060451,0.0,0.95,0.52
NGC 2353,2M07142713-0951411,0.32796336552755934,0.012808050664488068,-0.15072,0.07302701,-0.32259,0.008442421,281.9296,4369.373,1.670165,88.25027,108.613061,-9.861443,0.10232935315766703,8.010000228881836,0.06297061,0.0417476,0.05937099,1.0,0.92,0.93
NGC 2353,2M07143108-1025319,0.3711276694824852,0.012330790403472963,-0.06321701,0.106832,-0.35954,0.009229086,386.989,4001.96,1.11422,88.01193,108.629521,-10.42555,0.10232935315766703,8.010000228881836,0.096497,0.02343959,0.01419097,0.99,0.87,0.47
NGC 2353,2M07143379-0959179,0.2977551860860016,0.01472082491458971,-0.17568,0.09003301,-0.32185,0.007867525,199.0665,4684.051,2.092044,51.80929,108.640796,-9.988328,0.10232935315766703,8.010000228881836,0.02078903,0.02976361,0.05847099,0.0,0.91,0.58
NGC 2353,2M07150672-1040379,0.36848036808603685,0.01876556888533944,-0.05654499,0.116613,-0.33941,0.008930761,169.148,4586.323,2.116391,57.52102,108.778034,-10.677203,0.10232935315766703,8.010000228881836,0.09437302,0.06538162,0.116201,0.0,1.0,0.69
NGC 2353,2M07155268-1026429,0.4077475070374914,0.012974236624538385,-0.02264503,0.106536,-0.36507,0.009524201,550.3485,3862.122,0.8498718,71.66554,108.969504,-10.445254,0.10232935315766703,8.010000228881836,0.108867,0.02634159,-0.03716901,0.0,0.81,0.93
NGC 2420,2M07380399+2134122,0.6424546006231955,0.17765247461890676,0.06531201,-0.002958089,-0.19501,0.008715885,123.426,5822.3,3.596981,75.34186,114.516639,21.570068,1.7377999128939918,9.239999771118164,-0.08008149,0.126962,0.220414,0.79,1.0,0.86
NGC 2420,2M07380545+2136507,0.36402596720493724,0.02012363516133853,-0.09259199,0.08584799,-0.21251,0.007280176,222.7562,4866.475,2.703595,73.40031,114.52271,21.614084,1.7377999128939918,9.239999771118164,0.06124671,0.0178076,0.05854701,0.88,0.91,0.22
NGC 2420,2M07380545+2136507,0.31551742902304286,0.01731784280017863,-0.14523,0.09531899,-0.23713,0.007382089,320.4003,4842.753,2.636548,76.9807,114.52271,21.614084,1.7377999128939918,9.239999771118164,0.049831,0.02993059,0.03839599,0.88,0.91,0.22
NGC 2420,2M07380599+2133071,0.4125307576857466,0.03615560297375336,-0.02386601,0.10025,-0.16778,0.007279857,170.2881,5197.458,3.339031,75.22822,114.524971,21.551977,1.7377999128939918,9.239999771118164,0.03113501,-0.01348272,0.03578149,0.83,0.8,0.75
NGC 2420,2M07380604+2139555,0.3905551279748235,0.04974859391911062,-0.021658,0.126232,-0.19409,0.009487563,116.7446,5245.58,3.489376,74.36162,114.525202,21.665417,1.7377999128939918,9.239999771118164,0.032316,0.02257159,0.05735458,1.0,1.0,2.0
NGC 2420,2M07380627+2136542,0.39133468698790197,0.01993800908735717,-0.070241,0.076783,-0.24412,0.007525535,416.1823,4768.612,2.453998,74.10613,114.526138,21.61507,1.7377999128939918,9.239999771118164,0.050116,0.0129196,0.019914,1.0,0.47,0.78
NGC 2420,2M07381257+2138537,0.3386019418752599,0.22934580476941938,0.12486,0.3347429,-0.27972,0.01131732,66.1543,6180.233,3.698175,75.01228,114.552379,21.648254,1.7377999128939918,9.239999771118164,0.03606552,0.165463,0.324406,0.89,0.1,0.69
NGC 2420,2M07381317+2131524,0.40571096413216584,0.04725902250790024,-0.0020466,0.129309,-0.14566,0.008937156,126.3717,5240.69,3.497738,74.55692,114.554875,21.531244,1.7377999128939918,9.239999771118164,0.03970601,0.001946598,0.07610099,0.98,0.47,0.59
NGC 2420,2M07381366+2136371,0.5799405210935548,0.1631646214942366,0.07139999,0.04758888,-0.18732,0.009040577,112.7088,5803.792,3.559709,74.55318,114.556958,21.610317,1.7377999128939918,9.239999771118164,-0.01585551,0.09614599,0.2006181,0.98,0.98,0.34
NGC 2420,2M07381507+2134589,0.3770165582302265,0.012867482873024463,-0.09619001,0.06702191,-0.271,0.008618047,1062.487,4193.548,1.477901,74.33376,114.562824,21.583054,1.7377999128939918,9.239999771118164,0.04896002,0.01076362,-0.02024901,1.0,0.16,0.99
NGC 2420,2M07381549+2138015,0.3762323493156675,0.02215904799284081,-0.10506,0.05905621,-0.21594,0.007183248,320.6434,4923.399,2.59067,74.64945,114.564543,21.633776,1.7377999128939918,9.239999771118164,0.02484101,0.0183706,0.0648139,0.97,0.87,0.49
NGC 2420,2M07381822+2132062,0.3583020924815809,0.020970866311211627,-0.13944,0.045883,-0.1848,0.007096041,437.2603,4936.142,2.567772,74.20336,114.575949,21.535063,1.7377999128939918,9.239999771118164,0.024241,0.04052261,0.08718299,1.0,0.97,0.65
NGC 2420,2M07381972+2136522,0.36658260785688435,0.03154261838942118,-0.004577488,0.170823,-0.16515,0.007209877,175.2854,5192.375,3.309179,74.7123,114.582184,21.61451,1.7377999128939918,9.239999771118164,0.0522121,-0.008466601,0.073341,0.96,0.76,1.0
NGC 2420,2M07382114+2131418,0.30116142571658044,0.02397835752619276,-0.14658,0.114193,-0.18577,0.007601365,139.4781,5099.581,2.867869,74.4053,114.588114,21.528284,1.7377999128939918,9.239999771118164,0.02504101,0.02377661,0.061917,0.99,0.98,0.62
NGC 2420,2M07382148+2135050,0.3664226695779352,0.020783643503966304,-0.09132601,0.084264,-0.17996,0.007126749,222.7506,4911.369,2.745145,74.3189,114.589532,21.584749,1.7377999128939918,9.239999771118164,0.045462,0.03123359,0.05847699,1.0,0.93,0.09
NGC 2420,2M07382195+2135508,0.39423241864222314,0.022006125378799972,-0.12367,0.02015001,-0.16731,0.007117175,274.5138,4903.488,2.592013,73.55311,114.591488,21.597466,1.7377999128939918,9.239999771118164,0.029008,0.01093461,0.04033899,0.92,0.79,0.79
NGC 2420,2M07382208+2136432,0.36299333793935756,0.021779854733798905,-0.11305,0.06662369,-0.21265,0.007150744,421.753,4940.684,2.517681,74.66564,114.592011,21.612026,1.7377999128939918,9.239999771118164,0.03383499,0.0301386,0.066956,0.96,0.9,0.74
NGC 2420,2M07382327+2132569,0.4220358505900455,0.04620000847813684,0.08263,0.196853,-0.17524,0.008607723,136.3006,5216.025,3.418947,73.69592,114.596987,21.549149,1.7377999128939918,9.239999771118164,0.05575401,0.01123661,-0.017983,0.95,0.89,0.65
NGC 2420,2M07382347+2124448,0.4968077527573907,0.03456536642709657,-0.01227599,0.03110799,-0.2613,0.007903867,119.3786,4960.264,2.610943,74.26713,114.597823,21.412462,1.7377999128939918,9.239999771118164,0.051182,0.0348796,0.071697,1.0,0.25,2.0
NGC 2420,2M07382406+2132148,0.35275757989536455,0.02120135053274081,-0.11049,0.08160599,-0.23244,0.007190276,435.6718,4934.248,2.5314,74.59509,114.600274,21.537462,1.7377999128939918,9.239999771118164,0.029855,0.04250859,0.05768898,0.98,0.64,0.95
NGC 2420,2M07382501+2133283,0.4130754117652258,0.05020402836204192,-0.05236401,0.07117899,-0.17275,0.009441751,114.2693,5222.272,3.381148,75.06604,114.604238,21.557882,1.7377999128939918,9.239999771118164,0.03435299,-0.005726412,-0.004514009,0.88,0.86,0.67
NGC 2420,2M07382650+2134579,0.37556269292278965,0.26751374673519285,-0.072687,0.0922029,-0.22529,0.01051192,72.25355,6257.152,3.718714,75.89323,114.610424,21.582752,1.7377999128939918,9.239999771118164,-0.04172948,0.042597,-0.149864,0.6,0.75,0.69
NGC 2420,2M07382670+2128514,0.33122517975019017,0.022295525881374192,-0.11868,0.100769,-0.1802,0.00821873,132.0555,4923.224,2.624769,74.62512,114.61128,21.480972,1.7377999128939918,9.239999771118164,0.07716221,0.02101861,0.07988499,0.97,0.94,0.43
NGC 2420,2M07382696+2138244,0.33693066912537656,0.018142441893591155,-0.14553,0.0665018,-0.19235,0.007261485,426.1708,4853.811,2.433937,73.98238,114.612359,21.640133,1.7377999128939918,9.239999771118164,0.02726699,0.02243359,0.08721799,0.98,1.0,0.47
NGC 2420,2M07382696+2138244,0.33926912166977524,0.018510633754509367,-0.11419,0.09483801,-0.19343,0.007234759,317.1374,4867.048,2.467249,73.90556,114.612359,21.640133,1.7377999128939918,9.239999771118164,0.02910201,0.01378061,0.03924499,0.98,1.0,0.47
NGC 2420,2M07382724+2133166,0.3404884265003412,0.020653036336979257,-0.09760499,0.109865,-0.17822,0.00702769,267.7003,4970.458,2.949635,75.21989,114.613529,21.554613,1.7377999128939918,9.239999771118164,0.03570801,0.01407661,0.04489779,0.83,0.92,0.71
NGC 2420,2M07382984+2134509,0.36105581542777404,0.019046157016093277,-0.09014101,0.09185699,-0.21435,0.007365883,229.2777,4821.084,2.695801,75.23612,114.624365,21.580807,1.7377999128939918,9.239999771118164,0.04671501,-0.002649903,0.001285985,0.83,0.89,0.04
NGC 2420,2M07383291+2134549,0.4017604246901263,0.25163786102841107,-0.16645,-0.03084481,-0.17308,0.009666416,79.18854,6231.341,3.743782,73.18864,114.63715,21.58193,1.7377999128939918,9.239999771118164,-0.02038851,-0.002289012,0.07275599,0.82,0.86,0.0
NGC 2420,2M07383760+2134119,0.4259154109118331,0.025210152189928624,-0.08286799,0.027381,-0.19664,0.00709957,274.459,4942.219,2.644646,73.8213,114.656704,21.569984,1.7377999128939918,9.239999771118164,0.03701101,0.02156161,0.07367499,0.97,1.0,0.36
NGC 2420,2M07385992+2132060,0.40365316719545835,0.021047899203739513,-0.04196399,0.09159999,-0.17936,0.007254152,249.3538,4835.244,2.507508,64.5468,114.749674,21.535004,1.7377999128939918,9.239999771118164,0.060052,0.0633046,0.104699,0.0,0.93,2.0
