status,kappa,r_p_au,v_inf_kms,trial,seed,n_A,n_B,n_ejected,any_exchange,group_exchange,full_exchange,dE_over_E,conservation_ok,outcome_J,e_post_J,i_post_deg_J,outcome_S,e_post_S,i_post_deg_S,outcome_U,e_post_U,i_post_deg_U,outcome_N,e_post_N,i_post_deg_N,proc_s
ok,0.1,100.0,0.5,19,20411166,4,0,0,False,False,False,7.908749743441704e-13,True,A,0.009064719719718266,116.50880587354419,A,0.01712775170671881,39.63452331578759,A,0.03247637854718428,85.44510283254273,A,0.009600766146609043,69.90933494610937,0.5127580165863037
ok,0.1,100.0,0.5,20,20419085,4,0,0,False,False,False,8.405247854994258e-13,True,A,0.014713150288250782,92.33956416985065,A,0.014460969873530221,67.20780534512464,A,0.03261057264381802,158.11892745446013,A,0.00890633615277215,63.18173917692463,0.5314805507659912
ok,0.1,100.0,0.5,21,20427004,4,0,0,False,False,False,9.893406818363787e-13,True,A,0.01158485464029684,112.95792401417465,A,0.021437875825582767,56.32615341653786,A,0.03532450886080581,23.100362667292416,A,0.007797764780859027,94.41375947495442,0.5279355049133301
ok,0.1,100.0,0.5,22,20434923,4,0,0,False,False,False,2.2387044576681955e-13,True,A,0.013379992479776625,29.453970708123997,A,0.017755560500838128,18.82825531238914,A,0.03196391202608112,84.37004077882442,A,0.010517523760078324,141.68672087292444,0.5326504707336426
ok,0.1,100.0,0.5,23,20442842,4,0,0,False,False,False,4.3081427750649014e-13,True,A,0.011509655055713284,118.68520990444152,A,0.016347676055066485,62.08990555314126,A,0.02882177386471002,50.590058716843906,A,0.012571543945407592,118.63147472026752,0.5190682411193848
ok,0.1,100.0,0.5,24,20450761,4,0,0,False,False,False,2.0410551667627854e-13,True,A,0.010904632105584521,66.45709080401511,A,0.025071944190505503,112.21704093634993,A,0.03250444509546349,114.23732392965053,A,0.01413225385730636,87.18704024811257,0.5183143615722656
ok,0.1,100.0,0.5,25,20458680,4,0,0,False,False,False,1.1182501443181972e-12,True,A,0.004846349858390329,48.94586068386138,A,0.015817910355579216,92.52034585176818,A,0.03210712682281529,76.5983339388592,A,0.010804718931464464,107.36030035836674,0.5316824913024902
ok,0.1,100.0,0.5,26,20466599,4,0,0,False,False,False,8.955868801824903e-13,True,A,0.015995406094275043,102.8900965484965,A,0.015868189767056284,62.10915857163085,A,0.025407277697734217,45.14731231229747,A,0.01016916654477431,73.46355339672179,0.5555365085601807
ok,0.1,100.0,0.5,27,20474518,4,0,0,False,False,False,2.3950476779708967e-13,True,A,0.013588380921405982,30.310533327481537,A,0.02138818227185348,130.63603849524935,A,0.0319452667368068,59.807942982632255,A,0.007764508321634836,79.49339996130531,0.5639646053314209
ok,0.1,100.0,0.5,28,20482437,4,0,0,False,False,False,9.211640730089468e-14,True,A,0.006932956583728817,74.64673375975458,A,0.018590338035862252,97.05493026778882,A,0.030172785211192446,73.98578320625037,A,0.012655426476287375,50.847157981574746,0.5203461647033691
ok,0.1,100.0,0.5,29,20490356,4,0,0,False,False,False,1.0630285635620704e-12,True,A,0.015202831582033732,76.65767272455389,A,0.019921955725310986,81.7386821941585,A,0.029516983902561918,114.68393390356657,A,0.01042244499524375,39.275167510407165,0.5206153392791748
ok,0.1,100.0,0.5,30,20498275,4,0,0,False,False,False,2.3102222668481724e-13,True,A,0.010168986048309545,98.69829135396957,A,0.018800876499186235,64.4432014684819,A,0.031636160653044025,63.83669495975648,A,0.012488082841165763,66.60438121193023,0.5087301731109619
ok,0.1,100.0,0.5,31,20506194,4,0,0,False,False,False,6.264547615555254e-13,True,A,0.007933197947282892,124.4402522284401,A,0.019745467054383802,64.28025460162375,A,0.033571442273157684,158.65295085984803,A,0.010678073123936996,75.3443870679905,0.570551872253418
ok,0.1,100.0,0.5,36,20545789,4,0,0,False,False,False,5.102359026153439e-13,True,A,0.005996035655794377,65.3489521328554,A,0.015366075829376878,60.043653159196516,A,0.03116554187667947,70.10567454169701,A,0.010909130222975624,53.78727823170346,0.5171101093292236
ok,0.1,100.0,0.5,37,20553708,4,0,0,False,False,False,1.0018533373277458e-12,True,A,0.008501042276294186,72.00810624730651,A,0.0181925089665811,115.27868351775042,A,0.032874321886893675,76.80651862830085,A,0.009969928953306343,91.25705807954414,0.5575768947601318
ok,0.1,100.0,0.5,38,20561627,4,0,0,False,False,False,3.032631816142617e-13,True,A,0.011700599123986938,99.37225241181,A,0.03585324748570935,51.02199571369901,A,0.03208281052418702,43.688374260781686,A,0.008095747993715926,87.63223424166424,0.49329638481140137
ok,0.1,100.0,0.5,39,20569546,4,0,0,False,False,False,3.683519140964367e-13,True,A,0.014529475468324369,66.2546746353788,A,0.013988632389526126,78.05467317154437,A,0.03211663954302448,113.97806775749018,A,0.01161920117920156,70.17466267631958,0.5122480392456055
ok,0.1,100.0,0.5,32,20514113,4,0,0,False,False,False,1.0372217039151808e-12,True,A,0.015206912938873645,58.25323191415703,A,0.023972645738298305,112.34192393258964,A,0.026673286302291106,74.78994060233381,A,0.0081517623756865,45.99504318334768,0.5622303485870361
ok,0.1,100.0,0.5,33,20522032,4,0,0,False,False,False,5.725883697511399e-13,True,A,0.014465409336125357,52.46779814197521,A,0.021402434344965842,70.49188514278437,A,0.03432975039809958,130.1541695860317,A,0.012335232457662684,97.31211520564095,0.7198729515075684
ok,0.1,100.0,0.5,34,20529951,4,0,0,False,False,False,2.437800870883768e-13,True,A,0.020685496403449005,101.45815000473897,A,0.012969026856340823,65.1389077218294,A,0.030592090617130537,44.54061308781209,A,0.015284951814929221,76.77476571238208,0.5027909278869629
ok,0.1,100.0,0.5,35,20537870,4,0,0,False,False,False,1.072951817554711e-12,True,A,0.0085735096493592,70.17297833195725,A,0.015254547541878348,57.38170364566748,A,0.030152162150037926,59.589865047234284,A,0.004469312048498109,110.04407520262707,0.5065946578979492
ok,0.1,100.0,0.5,44,20609141,4,0,0,False,False,False,1.4768441532374387e-12,True,A,0.011750784574877023,107.72794461402816,A,0.027376918248129344,62.13173681344658,A,0.0301849756385507,31.28491966368292,A,0.005070164822991923,36.47735813305413,0.5301997661590576
ok,0.1,100.0,0.5,45,20617060,4,0,0,False,False,False,1.828282915836763e-12,True,A,0.006583755552872713,85.83174742114022,A,0.039327462130951854,61.45090326451185,A,0.03339467259894706,72.92943001803582,A,0.007218634625768204,70.39948761107992,0.5821287631988525
ok,0.1,100.0,0.5,46,20624979,4,0,0,False,False,False,1.3689528466885474e-12,True,A,0.017264678544834103,87.42038809276441,A,0.019031210832245658,93.98122301257717,A,0.03142829274417863,98.5571780359466,A,0.012530122174698162,20.282996473147325,0.5548141002655029
ok,0.1,100.0,0.5,47,20632898,4,0,0,False,False,False,1.37485452269841e-13,True,A,0.012340216359150261,63.28613588856421,A,0.015753561534142133,39.505377759339055,A,0.029368602462933074,79.09446987160862,A,0.01056673287761294,41.38738543288508,0.5010852813720703
ok,0.1,100.0,0.5,40,20577465,4,0,0,False,False,False,1.1083909406745641e-12,True,A,0.006255548082333677,119.33293933486551,A,0.029841657815744545,117.0791084022574,A,0.03021955174134426,107.59193544042235,A,0.008292658009840097,101.00343306112454,0.5639398097991943
ok,0.1,100.0,0.5,41,20585384,4,0,0,False,False,False,1.4428716387327304e-12,True,A,0.012411332940348059,93.41429788312814,A,0.01945548339013412,84.86603018548547,A,0.03330871011846881,146.43327303917755,A,0.015712471478035252,142.32433484071186,0.6951425075531006
ok,0.1,100.0,0.5,42,20593303,4,0,0,False,False,False,7.893595459672541e-13,True,A,0.01491954210893494,44.26283575166094,A,0.039842267737744075,37.429096784076506,A,0.03067425920131139,69.80160114778124,A,0.009566504805102091,70.88331979241642,0.5127925872802734
ok,0.1,100.0,0.5,43,20601222,4,0,0,False,False,False,1.24415684221131e-12,True,A,0.009915897737844539,72.89835179109582,A,0.017255144455969585,62.711103918536445,A,0.0332925454921852,58.67202361760802,A,0.008211059981078206,120.33357045913968,0.5531325340270996
ok,0.1,100.0,0.5,48,20640817,4,0,0,False,False,False,8.901152242801846e-13,True,A,0.009285580567697259,97.54724740690554,A,0.024875763340598323,147.17404886855715,A,0.031013247494082966,63.699448954990665,A,0.011777882244677493,83.55754387354693,0.48755645751953125
ok,0.1,100.0,0.5,49,20648736,4,0,0,False,False,False,4.2520819374143757e-13,True,A,0.011745969097696356,56.130213884731404,A,0.025845846618426194,89.08276811316578,A,0.02833033045567142,35.31144345605941,A,0.009508507440056472,139.51668671072974,0.500098466873169
ok,0.1,100.0,0.5,50,20656655,4,0,0,False,False,False,2.119012432896815e-12,True,A,0.010936407894410024,37.66077005205228,A,0.02182548806137515,148.22188196929784,A,0.0329420683867167,79.78741009566389,A,0.011190287769571238,67.09235654688692,0.5299324989318848
ok,0.1,100.0,0.5,51,20664574,4,0,0,False,False,False,2.353891940078078e-12,True,A,0.01646202562634183,44.25176340092309,A,0.017755965117463354,30.919938638889413,A,0.030033770948730627,44.45611487912079,A,0.007594645563484781,37.20077981254739,0.5248184204101562
ok,0.1,100.0,0.5,52,20672493,4,0,0,False,False,False,2.0126895959392166e-13,True,A,0.02082074420825958,13.581044602787571,A,0.029342728438797386,51.078627405452686,A,0.027269419445097417,53.74385380594709,A,0.010392175385936992,74.43640371581495,0.4898562431335449
ok,0.1,100.0,0.5,53,20680412,4,0,0,False,False,False,1.3973757970958265e-12,True,A,0.016646514568685416,33.86891948618702,A,0.02154748602286556,97.61296143905913,A,0.030984289644288353,38.36842266201003,A,0.011428877214761117,61.24866483314107,0.5100903511047363
ok,0.1,100.0,0.5,54,20688331,4,0,0,False,False,False,9.042434093391458e-13,True,A,0.007007477012294477,78.45440939249339,A,0.01725210010228036,76.08056405193425,A,0.030246310482046422,87.8945178244772,A,0.012701485306935413,72.944021250226,0.4911768436431885
ok,0.1,100.0,0.5,55,20696250,4,0,0,False,False,False,7.497999121103843e-13,True,A,0.010334856182424511,50.36010313463863,A,0.021783843618808675,101.18869097089929,A,0.028970105663918066,91.71621750039634,A,0.011194077108004826,125.86783608082199,0.5252711772918701
ok,0.1,100.0,0.5,60,20735845,4,0,0,False,False,False,3.628089403002469e-13,True,A,0.00942207429503209,107.24571680424118,A,0.03222435373766119,52.545068554476224,A,0.03050687230139158,122.7576278618759,A,0.007959275823518993,99.02769937492349,0.5303082466125488
ok,0.1,100.0,0.5,61,20743764,4,0,0,False,False,False,1.0474554252343353e-12,True,A,0.019729533557734314,36.74927277970575,A,0.014649660830704046,63.40107283083248,A,0.028592584348826562,60.08923902061449,A,0.01232732340407381,30.4875705959891,0.5236871242523193
ok,0.1,100.0,0.5,62,20751683,4,0,0,False,False,False,2.834547172294785e-13,True,A,0.011479671097206611,18.46196148756599,A,0.022170068661051208,90.59710174671149,A,0.029194289876742507,98.62034625482391,A,0.012775787158554005,60.557802035083014,0.4910149574279785
