cluster_name,fe_h,mg_fe,mg_pred,mg_resid,mg_zscore,off_locus,age_gyr,age_bin,C_O_std,ra_cl,dec_cl,dist_cl,si_fe,al_fe,ba_fe,eu_fe,mn_fe,ni_fe
Haffner_21,-0.0749294424285714,0.0296624268571428,0.021398336385281,0.0082640904718617,0.253439610489826,False,0.2691536695250797,0.1-0.3,0.1124,120.288,-27.212,3.4965034965034967,0.066290795,0.0825569457142857,0.0946312993764877,0.1311593800783157,0.0079121440649032,0.0434502176940441
Haffner_26,-0.1003260243125,0.000991233375,0.0254783568239925,-0.0244871234489925,-0.7509606834605279,False,0.5370312303176601,0.5-1,0.0891,123.911,-30.851,3.3003300330033003,0.04956899551875,0.082041367625,0.1726607978343963,0.2259759753942489,-0.0077356863766908,0.0295504182577133
Haffner_4,0.020649505,-0.067223172,0.0084802660494822,-0.0757034380494822,-2.321640828755237,True,0.4570880290185208,0.3-0.5,0.0474,106.512,-15.002,4.484304932735426,0.0280236735,0.01760355375,-0.006791315972805,0.1364471763372421,0.0678934678435325,-0.0012905825860798
Haffner_9,-0.1500892475833333,0.0258792858083333,0.0342612038412219,-0.0083819180328886,-0.2570530959996087,False,0.3801893295314407,0.3-0.5,0.0973,111.175,-17.001,2.9673590504451037,0.0759759881916666,0.0651716585516666,0.1499543339014053,0.2308430224657058,-0.0113764209672808,0.036703947931528
Harvard_13,0.0014249285607142,0.0048062323999999,0.0107692186653788,-0.0059629862653788,-0.1828703257302725,False,0.8511386362915022,0.5-1,0.1319,255.999,-48.09,1.2391573729863692,0.1014451348928571,0.1015256879535714,-0.0287984460592269,0.1101644039154052,0.008925057016313,0.0569586455821991
Hogg_10,-0.0634364640071428,0.0188343750089285,0.0196413168795939,-0.0008069418706653,-0.0247469499620921,False,,,0.1092,167.663,-60.385,2.6178010471204187,0.0693909788214285,0.0709696833035714,0.088907204568386,0.1851539462804794,0.0598250739276409,0.028612196445465
Hogg_15,-0.1501165956666666,0.0569818573333333,0.0342663175606309,0.0227155397727024,0.6966305090271924,False,0.0021877623926123,<0.1,0.0588,190.906,-63.101,3.7593984962406015,0.0462530843333333,0.0402793266666666,0.1804671138525009,0.1653678268194198,,0.0276188198477029
Hogg_17,0.03247318833125,0.017388185575,0.0071498620153135,0.0102383235596864,0.3139845508553807,False,0.1479108648008083,0.1-0.3,0.1332,218.459,-61.326,2.4570024570024573,0.0614649556062499,0.09318099339375,0.1422285735607147,0.1787465810775756,-0.0020271409302949,0.0255697388201951
Hogg_18,-0.0997865620666666,0.0846431361533333,0.0253888648207334,0.0592542713325998,1.817184782466372,False,0.2630268453963283,0.1-0.3,0.1381,222.716,-52.271,1.773049645390071,0.1212100436,0.1077171681999999,0.0058687585406005,0.2129175066947937,-0.0376850292086601,0.0698883980512619
Hogg_21,0.1252984354285714,0.0264047422857142,-0.001247562424163,0.0276523047098773,0.8480291156878448,False,0.0891250546711345,<0.1,0.1391,251.414,-47.747,2.73224043715847,0.0820299736428571,0.0622515594285714,0.1095782667398452,0.1173500046133995,0.0587922930717468,0.0516686029732227
Hogg_4,-0.0641130493181818,0.0171104648545454,0.019743209292889,-0.0026327444383436,-0.0807398862881448,False,1.4791086480080835,1-2,0.0889,149.424,-54.612,4.761904761904762,0.053065722990909,0.0773130337727272,0.206065759062767,0.1282224208116531,-0.0112714804708957,0.0066248760558664
IC_2391,-0.0470620802444444,0.0490364962666666,0.0172342098809034,0.0318022863857631,0.9752989880419256,False,0.0288403175645028,<0.1,0.0942,130.292,-52.991,0.15192950470981464,0.0589500374444444,0.1454981116666666,0.0786501169204711,0.2559814155101776,-0.0085239754989743,0.0417824536561965
IC_2395,-0.1267402691333333,0.0360615385133333,0.0300102960793127,0.0060512424340205,0.1855769283600522,False,0.0204173767566041,<0.1,0.1385,130.531,-48.09,0.7251631617113851,0.0983415740666666,0.1128692964,0.3010694682598114,0.3990612924098968,-0.0406695939600467,0.0313875749707222
IC_2488,-0.03806618,0.0265673639999999,0.0159598732105358,0.0106074907894641,0.3253060143895736,False,0.1621810239813303,0.1-0.3,0.1515,141.857,-57.004,1.392757660167131,0.0660058483333333,0.1111743193333333,0.1809343844652176,0.0623805858194828,-0.0244798213243484,0.0355175398290157
IC_2581,0.0279379848181818,-0.0264194897272727,0.0076531978507345,-0.0340726875780072,-1.044926685823934,False,0.0102329353157667,<0.1,0.076,156.867,-57.626,2.8409090909090913,0.0015489982727272,0.1159285594272727,0.0724366456270217,0.1081947162747383,-0.0240607783198356,0.0260462164878845
IC_2602,-0.0825082938733333,0.0261892941149999,0.0225874365842307,0.0036018575307692,0.1104602342806108,False,0.0363078006932764,<0.1,0.0937,160.613,-64.426,0.15241579027587257,0.0758266656883333,0.03164661452,0.161877229809761,0.2051895707845688,-0.0177978686988353,0.0391684398055076
IC_2714,-0.0794185343854545,0.0048187837272727,0.0220997388921269,-0.0172809551648542,-0.5299649805123835,False,0.5248077829311784,0.5-1,0.0677,169.373,-62.719,1.3908205841446455,0.0939957551818181,-0.0081532048181818,0.1067507937550544,0.0854666009545326,-0.0719615891575813,0.0099309338256716
IC_2948,-0.1090182953555555,0.0678862174111111,0.0269372395778422,0.0409489778332688,1.25580582973484,False,0.006456541439665,<0.1,0.1311,174.822,-63.44,2.5773195876288657,0.1100861932222222,0.1069191411111111,0.0525654666125774,0.1478709727525711,0.0023993765935301,0.0333791710436344
IC_4651,-0.0460668532777777,0.0602411422555555,0.0170915503825088,0.0431495918730466,1.3232933248171734,False,1.6595879278457617,1-2,0.1392,261.212,-49.917,0.9469696969696969,0.1084787457777777,0.1253608414444444,-0.012192653492093,0.1176893562078476,-0.0089973788708448,0.0732973739504814
IC_4665,-0.230802941832653,0.1080369584408163,0.0507261134748405,0.0573108449659757,1.75758460951934,False,0.0331131106939867,<0.1,0.1612,266.554,5.615,0.3486750348675035,0.1410874892816326,0.1265844831653061,-0.0080817453563213,0.2856786251068115,-0.0659506395459175,0.0646368339657783
IC_4756,-0.0837122904736842,0.0514712025526315,0.0227785688642928,0.0286926336883386,0.8799334821732132,False,1.288248533293805,1-2,0.1374,279.649,5.435,0.4777830864787387,0.1150317952947368,0.025357355768421,0.0296002719551324,0.1510235369205474,-0.0125376060605049,0.0629978254437446
Ivanov_8,-0.2055368125833333,0.0378481383125,0.0452767795338005,-0.0074286412213004,-0.2278184083300475,False,,,0.1327,124.794,-35.658,11.363636363636365,0.0877195426666666,0.0850922479166666,0.137273758649826,0.1361689567565918,-0.0474710427224636,0.0400728993117809
Juchert_10,0.1032212825,-0.0228923564375,0.0004204611421907,-0.0233128175796907,-0.7149475706896655,False,,,0.1109,220.049,-60.375,9.345794392523365,0.07493224284375,0.05179895801875,0.1881489306688308,0.100151278078556,0.1259645521640777,0.0451916866004467
Juchert_13,0.0113288231818181,-0.0155075448818181,0.0095705674574558,-0.025078112339274,-0.769084879301163,False,2.290865841769215,2-5,0.0789,180.431,-64.099,3.64963503649635,0.0977972421818181,0.0573419055454545,0.1963933855295181,0.1617458313703537,0.052967932075262,0.0466043129563331
Kronberger_25,0.0811730381,-0.021588561,0.0022913424676095,-0.0238799034676095,-0.7323387194237917,False,,,0.1245,275.667,-14.727,3.731343283582089,0.0593268326,0.0402299315,-0.0354172624647617,0.1910340934991836,0.0482054464519023,0.040290355682373
LP_1540,-0.038334866125,-0.036042662375,0.0159974404153449,-0.0520401027903449,-1.5959437310061562,False,1.621810239813303,1-2,0.1447,170.219,-59.302,2.8901734104046244,0.066851355625,0.0752317795,0.0846671909093856,0.1830440610647201,0.0111148357391357,0.0294448398053646
LP_198,-0.1878900492727273,0.020670056090909,0.0416303708867019,-0.0209603147957928,-0.6428020162263683,False,0.2570394879669198,0.1-0.3,0.1063,112.127,-20.107,3.597122302158273,0.0726669380454545,0.0683524159036363,0.2453957498073578,0.2387646436691284,-0.042861308902502,0.0005841782549396
LP_1994,-0.0860479440555555,0.0264690929238888,0.0231510920446643,0.0033180008792245,0.1017550392627936,False,0.7244353873869618,0.5-1,0.1162,191.005,-58.096,1.996007984031936,0.0690768263333333,0.0865689008333333,0.085931658744812,0.1511164605617523,-0.0324069708585739,0.0546257495880126
LP_2059,-0.0403252599047619,0.0124871636095238,0.016276681305572,-0.0037895176960482,-0.1162153163861002,False,0.2691536695250797,0.1-0.3,0.0799,153.233,-60.885,2.1186440677966103,0.0515829097904761,0.0892477700952381,0.1561353802680969,0.1761445105075836,-0.0072096781805157,0.040519792586565
LP_2068,0.0507446484166666,0.0008365746666666,0.0052098433986968,-0.0043732687320301,-0.1341175447905465,False,0.2238723104986867,0.1-0.3,0.0864,283.967,-5.094,1.9880715705765408,0.0550536918333333,0.1324424833333333,-0.0185120590031147,0.1066844910383224,-0.0272862315177917,0.0966228246688842
LP_2094,-0.0213459244285714,-0.0362208806,0.0136819447616311,-0.0499028253616311,-1.530398616164271,False,0.1479108648008083,0.1-0.3,0.099,175.495,-61.961,1.8348623853211008,0.1081329087142857,0.0168470698571428,0.1165899708867073,0.0596554651856422,-0.0394980385899543,0.0625137016177177
LP_2100,0.0823550115222222,0.0457684014277777,0.0021858493608246,0.043582552066953,1.33657116383344,False,0.2511884225153641,0.1-0.3,0.1296,227.612,-60.495,2.079002079002079,0.0979719052222222,0.1274464205,0.0455819703638553,0.1475503295660019,0.0770054683089256,0.0899792686104774
LP_2117,-0.0017817855526315,0.0037970938947368,0.0111661823188223,-0.0073690884240855,-0.2259920684828335,False,0.6309576215861531,0.5-1,0.0917,282.302,-4.466,1.6474464579901154,0.0448536398421052,0.0733472045794736,0.2006483525037765,0.2955528497695923,-0.0216834284365177,-0.0032819577027112
LP_2210,-0.1156723025714285,0.0312419083,0.0280755478946872,0.0031663604053127,0.097104593726948,False,0.1288248533293804,0.1-0.3,0.0611,247.197,-54.963,1.461988304093567,0.1201580447142857,0.008984848,0.0328788645565509,0.154153361916542,-0.1050835475325584,0.0714907869696617
LP_2220,-0.1204562708888889,-0.021055537,0.028905478946017,-0.049961015946017,-1.5321831802480184,False,0.4570880290185208,0.3-0.5,0.0736,127.45,-41.343,1.3966480446927374,0.0636699505222222,0.0606470831111111,0.2296504974365234,0.2710976600646972,-0.0052403667941689,0.0233525950461626
LP_2238,-0.0171212874071428,0.0267634986714285,0.0131250387677254,0.0136384599037031,0.4182584856064538,False,0.2951211041237279,0.1-0.3,0.1373,167.713,-56.821,1.2285012285012287,0.0524660867857142,0.0767461077392857,0.0392058081924915,0.1625716686248779,-0.0221864078193902,0.0501145906746387
LP_403,-0.0471198114499999,0.0092753835099999,0.0172424980960597,-0.0079671145860597,-0.2443320803776109,False,0.0263026845396328,<0.1,0.1368,161.024,-58.095,2.7027027027027026,0.053863425315,0.048944380595,0.0648140683770179,0.1784873455762863,-0.0020031866151839,0.0368063002824783
LP_5,-0.1322339684575342,0.0584350620109589,0.0309898038882916,0.0274452581226672,0.8416794990428629,False,2.691536695250797,2-5,0.1706,156.138,-72.51,1.9607843137254901,0.0768503977338356,0.0949905794109589,0.0085151484236121,0.1242273598909378,-0.0508998781442642,0.050786443054676
LP_597,0.0527367865714285,0.0355414601714285,0.0050068308533283,0.0305346293181002,0.936423020437616,False,0.5370312303176601,0.5-1,0.0748,282.104,8.714,2.3923444976076556,0.0465058650428571,0.0759479078571428,-0.0168419685214757,0.1560116708278656,0.0471389852464199,0.0753308683633804
LP_658,-0.1291735602499999,0.053269473375,0.0304425740955099,0.02282689927949,0.7000456350015148,False,0.9332548746146908,0.5-1,0.1339,95.274,-3.431,1.4858841010401187,0.0794713765,0.109699101,0.2574808001518249,0.1719286888837814,-0.0150340804830193,0.0117430724203586
LP_866,0.0646780400499999,-0.0157714441857142,0.0038250012436651,-0.0195964454293794,-0.6009754507791791,False,1.9054595463785964,1-2,0.1028,261.768,-39.405,2.557544757033248,0.0523005472142857,0.0465915858571428,0.026633333414793,0.1276652961969375,0.0708282738924026,0.0466695725917816
LP_930,-0.0603625583333333,-0.01189645125,0.0191808224820563,-0.0310772737320563,-0.9530646084473068,False,2.290865841769215,2-5,0.0979,102.845,-1.801,2.557544757033248,0.1010481775,0.008005979,0.1062206029891967,0.0522347465157508,-0.0253060385584831,0.0679961144924163
Loden_372,-0.0189668126243478,-0.0285707247521739,0.013367396798212,-0.0419381215503859,-1.2861404684029651,False,0.0954992627963111,<0.1,0.1317,172.769,-58.507,1.8148820326678765,0.0663629026413043,0.0499628530460869,0.0398825332522392,0.1409597843885421,0.0028671084437519,0.0476243868470191
Loden_46,-0.086318419348,0.0171306387759999,0.0231943798433887,-0.0060637410673887,-0.1859602311304249,False,0.8317639172213713,0.5-1,0.1102,155.884,-54.667,1.1428571428571428,0.064419571908,0.06435590716,0.178360179066658,0.1463748812675476,-0.0444913581013679,0.0415092930197715
Lynga_1,0.0961312788699999,-0.0222072495699999,0.0009997246632965,-0.0232069742332965,-0.7117016119753415,False,0.1659587927845761,0.1-0.3,0.1403,209.994,-62.152,2.3696682464454977,0.0315662725499999,0.11183990027035,0.0446500778198242,0.1903823316097259,0.0597543306648731,0.0467058718204498
Lynga_14,0.0257501657857142,-0.0136798813285714,0.0078991111076225,-0.021578992436194,-0.6617753588750134,False,,,0.092,253.764,-45.239,3.2467532467532467,0.05520439585,0.0848165885,0.174849197268486,0.174236461520195,0.0066727036610245,0.0582304932177066
Lynga_2,-0.0038359621666666,0.0124947156,0.0114227493311207,0.0010719662688792,0.0328746054472684,False,0.102329353157667,0.1-0.3,0.1472,216.085,-61.328,0.9671179883945841,0.0922226234999999,0.0901860548333333,0.1207563802599906,0.1791222095489502,0.0366266183555126,0.0783471688628196
Lynga_3,0.0258008242,0.03955581629,0.0078933942288024,0.0316624220611975,0.971009688443858,False,,,0.1252,229.194,-58.373,9.25925925925926,0.0713888091826666,0.1043895648,0.0615990497171878,0.1745722889900207,0.0817020386457443,0.0391230732202529
Lynga_6,0.1241633954,-0.0363777644,-0.0011668149828981,-0.0352109494171018,-1.079834415611963,False,0.0030902938038668,<0.1,0.1059,241.218,-51.96,2.6109660574412534,0.0012904701999999,0.058240143,0.1351224184036255,0.0549188405275344,0.0176996830850839,0.0258719176054
Lynga_9,0.1496396756666666,0.0037839013285714,-0.0028485181993246,0.006632419527896,0.2034002202031087,False,0.6309576215861531,0.5-1,0.1155,245.17,-48.523,2.785515320334262,0.0649256212142857,0.0708032795523809,0.0134801371023058,0.171397179365158,0.0926234498620033,0.0590061172842979
Mamajek_4,-0.1179443644285714,0.0948551524609523,0.0284685062649328,0.0663866461960195,2.03591742018461,True,0.3715349680219835,0.3-0.5,0.1491,276.635,-50.772,0.44964028776978415,0.1097141763523809,0.1816206006825396,-0.0623471513390541,0.222611591219902,-0.0530824139714241,0.072328582406044
Mayer_3,-0.2468639236666666,0.0323951668333333,0.0543299949931774,-0.021934828159844,-0.6726879774514073,False,,,0.1205,112.523,-18.553,4.784688995215311,0.1264914456666666,0.0411803011999999,0.1283857375383377,0.1078822240233421,-0.0769934728741645,0.0176411028951406
Melotte_101,-0.0248944394299999,0.0253942703933333,0.0141555353702,0.0112387350231333,0.3446647439738857,False,0.1659587927845761,0.1-0.3,0.0861,160.535,-65.11,2.277904328018223,0.0654036267233333,0.0302638924333333,0.088166207075119,0.1375583559274673,0.0096090175211429,0.0361347198486328
Melotte_105,1.5983972999999984e-05,0.020688688295,0.0109431000628264,0.0097455882321735,0.298873553474042,False,0.3019948537254365,0.3-0.5,0.1205,169.92,-63.486,2.4570024570024573,0.045196093905,0.061086396155,0.0887434035539627,0.1176200583577156,0.0343054868280887,0.0385726429522037
Melotte_22,-0.1712864117764705,0.0174365444705882,0.0383193597554841,-0.0208828152848959,-0.6404252941996984,False,0.0776246877988414,<0.1,0.1223,56.601,24.114,0.13612850530901172,0.0526436367235294,0.0427426909435294,0.097174122929573,0.1446223109960556,-0.0351248420774936,0.0478235520422458
Melotte_25,-0.1593751816666666,0.047788291,0.0360156668144276,0.0117726241855723,0.3610378296551244,False,0.794327537013272,0.5-1,0.0229,67.447,16.948,0.04748563559523244,0.0974911713333333,0.0664703113333333,0.2340174913406372,0.3396624326705932,0.1073380336165428,0.0273894872516393
Muzzio_1,-0.0383332146470588,0.0121678463235294,0.0159972094157621,-0.0038293630922327,-0.1174372780433693,False,0.0077624687798841,<0.1,0.0944,134.478,-47.761,1.9267822736030829,0.0598489842,0.0783292780352941,0.069265604019165,0.1522659808397293,0.0025136887561529,0.0247132740914821
NGC_1817,-0.155799903,0.0260376668039215,0.0353358588625394,-0.0092981920586178,-0.2851529979759289,False,1.1220189470737862,1-2,0.1043,78.139,16.696,1.8148820326678765,0.0668304817843137,0.0360583323196078,0.1972694993019104,0.2573398053646087,-0.0535446144640445,0.0185338053852319
NGC_1901,-0.2465338599736842,0.1005073253157894,0.0542548385797218,0.0462524867360676,1.4184515842956358,False,0.8912505467113453,0.5-1,0.1391,79.561,-68.294,0.4240882103477523,0.1435716786315789,0.1262353489473684,-0.0084973825141787,0.3106952309608459,-0.0732429400086402,0.0519565530121326
NGC_2112,-0.1152788324137931,0.0215163012068965,0.0280077173603923,-0.0064914161534957,-0.1990759887093421,False,2.089294662720361,2-5,0.08,88.452,0.403,1.1402508551881414,0.0731701369310344,0.0676466320193103,0.1316886395215988,0.2085426896810531,-0.0160252936184406,0.0348883047699928
NGC_2184,-0.1238958613333333,0.0525353125916666,0.0295081463883897,0.0230271662032769,0.7061873358131602,False,0.645654852868111,0.5-1,0.1416,91.69,-2.0,0.5851375073142188,0.1017042734166666,0.0898877687875,0.0505583062767982,0.1409635096788406,-0.0012082929024472,0.0498795285820961
NGC_2186,-0.0679421417777777,0.0193285757333333,0.0203234991660691,-0.0009949234327358,-0.0305118885276384,False,0.2511884225153641,0.1-0.3,0.1175,93.031,5.453,2.4213075060532687,0.0285142755,0.0680993447777777,0.0690873265266418,0.1465442478656768,0.0296493396162986,0.0461320467293262
NGC_2204,-0.2694118963703704,0.0802433668907407,0.0595729497871774,0.0206704171035632,0.6339115571430936,False,2.089294662720361,2-5,0.1193,93.882,-18.67,4.784688995215311,0.1045088924259259,0.047086028037037,0.1556248962879181,0.2575696408748626,-0.0658547133207321,0.0429063737392425
NGC_2215,-0.293052472,0.0833734856,0.0653000910144272,0.0180733945855727,0.5542671755098261,False,0.6918312139914402,0.5-1,0.1048,95.199,-7.277,0.9794319294809012,0.13625189,0.1599940219999999,0.1242166981101036,,-0.0368675962090492,0.0390729531645774
NGC_2225,-0.1492745843846153,0.048622542,0.034109017478927,0.0145135245210729,0.4450945949804684,False,1.380385355838289,1-2,0.1054,96.652,-9.643,3.4482758620689657,0.0833435142307692,0.0997027199230769,0.1049713715910911,0.278353214263916,-0.005367818288505,0.0328279957175254
NGC_2232,-0.1899168871904761,0.045067794597619,0.0420425107235239,0.003025283874095,0.0927781186910308,False,0.0177827941003892,<0.1,0.0867,96.888,-4.749,0.32605151613955,0.0814925107285714,0.0341119432611904,0.1415567100048065,0.1926819235086441,-0.0540170110762119,0.026120776310563
NGC_2243,-0.2485732005707142,0.0727956472142857,0.0547199367126208,0.0180757105016649,0.554338199039192,False,4.365161773191001,2-5,0.1549,97.395,-31.282,4.739336492890995,0.0770424633928571,0.0788219177928571,0.1104427129030227,0.3165886402130127,-0.03360091522336,0.0571304969489574
NGC_2244,0.034973074175,0.0010854858249999,0.0068761207886522,-0.0057906349636522,-0.177584729338782,False,0.0125892513534471,<0.1,0.0874,98.045,4.914,1.6207455429497568,0.0470863565,0.1191299756,-0.01453747600317,0.1146601215004921,0.0094709433615207,0.0512271672487258
NGC_2251,-0.23023985132,-0.0197333074,0.0506017359312605,-0.0703350433312605,-2.157005183613852,True,0.2754226042194985,0.1-0.3,0.1058,98.68,8.337,1.519756838905775,0.1254339767999999,-0.0656962746,0.1231487765908241,0.1047460511326789,-0.0238003190606832,0.0283698979765176
NGC_2254,-0.079190994075,0.0068247155999999,0.0220639822718249,-0.0152392666718249,-0.4673513464800907,False,0.3467368199963294,0.3-0.5,0.0619,98.949,7.671,2.7472527472527473,0.0505049363916666,0.0336337257999999,0.0440063215792179,0.1861456930637359,-0.0111715504899621,0.0017148045590147
NGC_2262,-0.1790243086,0.0154013291999999,0.0398479526156391,-0.0244466234156391,-0.7497186456690904,False,0.645654852868111,0.5-1,0.1015,99.905,1.147,4.484304932735426,0.08376334244,0.028826708,0.1201102510094642,0.1211303025484085,-0.0406942144036293,0.044254831969738
NGC_2287,-0.1393634122222222,0.0289474514333333,0.0322799265369747,-0.0033324751036413,-0.1021989286188977,False,0.1698241862446276,0.1-0.3,0.0902,101.499,-20.716,0.7352941176470588,0.0882870362222222,0.0399374388888889,0.0790849328041076,0.1770498901605606,-0.0599867105484008,0.0425264239311218
NGC_2301,-0.1837504475,0.0101612359999999,0.0407939988081503,-0.0306327628081503,-0.9394325365578712,False,0.2137961713919407,0.1-0.3,0.0441,102.943,0.465,0.8810572687224669,0.079443578,0.10457945625,0.1552987992763519,0.3099034130573272,-0.0002271262928843,0.028372399508953
NGC_2318,-0.1041604794444444,0.0402416034444444,0.0261179936446997,0.0141236097997446,0.4331368562027816,False,0.4365161773191,0.3-0.5,0.0947,104.854,-13.822,1.3966480446927374,0.0829759548888889,0.0936429595555555,0.0604771524667739,0.2494960129261016,-0.0457922667264938,0.0388796851038932
NGC_2335,-0.1088538325,-0.0062542245,0.0269093410753227,-0.0331635655753227,-1.0170461190473958,False,0.323593827469971,0.3-0.5,0.0384,106.69,-10.023,1.7094017094017095,0.0580147684,0.11906355275,0.1871092617511749,0.1032835319638252,0.068040445446968,0.044857021421194
NGC_2354,-0.0630131140714285,0.0037053179714285,0.0195776593544545,-0.015872341383026,-0.4867662123705434,False,1.4125363038976315,1-2,0.1569,108.503,-25.724,1.3280212483399734,0.0492691840357142,0.0342654552857142,0.0643376782536506,0.1444597840309143,-0.0337495431303978,0.0331124737858772
NGC_2360,-0.20415083578,0.00707789606,0.0449856407718401,-0.0379077447118401,-1.162538586312467,False,1.0232935315766702,1-2,0.124,109.443,-15.631,1.1086474501108647,0.11121095635,0.02638625885,0.1955995857715606,0.1203659325838089,-0.0222334079444408,0.0427615568041801
NGC_2362,-0.00100072,-0.008369298,0.0110690938183454,-0.0194383918183454,-0.5961283298826507,False,0.0057544024060553,<0.1,0.003,109.671,-24.954,1.3477088948787062,0.040735143,0.152946184,-0.0092581510543823,,0.044745534658432,0.0730675458908081
NGC_2506,-0.2045018323774193,0.0512786647451612,0.0450592946749989,0.0062193700701623,0.1907329951724159,False,1.6595879278457617,1-2,0.11,120.01,-10.773,3.4246575342465757,0.0929483793667741,0.0378048916193548,0.0756220519542694,0.2192150950431823,-0.06388421356678,0.0369608551263809
NGC_2516,-0.1808280755333333,0.0502371953133333,0.0402079074020394,0.0100292879112938,0.3075739345283325,False,0.239883355113592,0.1-0.3,0.07,119.527,-60.8,0.4137360364087712,0.0746072497333333,0.1085446802,0.0668259784579277,0.2434425354003906,-0.0453556217253208,0.0503105148673057
NGC_2527,-0.1981758625555555,0.0142893955955555,0.0437398052123176,-0.029450409616762,-0.9031726319371346,False,0.6918312139914402,0.5-1,0.0967,121.246,-28.122,0.6510416666666666,0.0671432947555555,0.0607438593333333,0.3408203721046448,0.2078122347593307,-0.0308389291167259,0.0100450348109006
NGC_2533,-0.1922828157166666,0.0286603842916666,0.0425257920635569,-0.0138654077718902,-0.4252184262690934,False,1.047129651766654,1-2,0.0803,121.773,-29.872,3.03951367781155,0.0673377193404166,0.0158232352083333,0.1911250501871109,0.1447076052427292,-0.0473565459251403,0.0081064943224191
NGC_2539,0.0329872041090909,-0.0349358150972727,0.0070933613882248,-0.0420291764854975,-1.2889329024120584,False,0.6918312139914402,0.5-1,0.0703,122.658,-12.834,1.3262599469496021,-0.0049896648590909,0.0451549643181818,0.044223241508007,0.0841657221317291,-0.0182603821158409,0.0237502865493297
NGC_2547,-0.0223774454285714,0.0153937651428571,0.0138190660465984,0.0015746990962586,0.0482922019009024,False,0.0323593827469971,<0.1,0.0347,122.525,-49.198,0.39169604386995693,0.0271484046428571,0.1082490661428571,0.1127821132540702,0.1783153265714645,0.0142342085018754,0.036750640720129
NGC_2548,-0.1085126601578947,0.0468362094368421,0.0268515029817603,0.0199847064550817,0.6128824747230015,False,0.3890452816839944,0.3-0.5,0.0988,123.412,-5.726,0.7757951900698216,0.0849855274789473,0.0301409533842105,0.1438952684402465,0.2126799821853637,-0.0356844365596771,0.0504424273967742
NGC_2567,-0.21050472748,0.0322504532114285,0.0463269940776466,-0.014076540866218,-0.4316933661756845,False,0.3162277660168379,0.3-0.5,0.1007,124.645,-30.631,1.8450184501845017,0.0767861092942857,0.0853528288171428,0.2080911099910736,0.1574381440877914,-0.0490247681736946,0.0255573354661464
NGC_2571,-0.1756363943681463,0.0435418636536585,0.039175576717045,0.0043662869366135,0.1339034300592363,False,0.0269153374005781,<0.1,0.1596,124.723,-29.775,1.366120218579235,0.0762571323121951,0.0853593765487805,0.2114385068416595,0.1908485144376754,-0.0383761189877986,0.0242346953600645
NGC_2580,-0.2273213497272727,0.0296049314696969,0.0499592278562284,-0.0203542963865314,-0.6242169014922282,False,0.5370312303176601,0.5-1,0.1439,125.371,-30.306,5.154639175257731,0.0660428170484848,0.0364210035727272,0.2403147220611572,0.2209252119064331,-0.0715553984045982,0.0251943264156579
NGC_2587,-0.2050864087142857,0.1082579882857143,0.0451820787332463,0.0630759095524679,1.9343851574107425,False,0.3162277660168379,0.3-0.5,0.0958,125.861,-29.503,3.3898305084745766,0.1031106121428571,0.1379592550857143,-0.0365387126803398,0.190152496099472,-0.057546030730009,0.0655615776777267
NGC_2588,-0.1248368890999999,0.02068885707,0.0296738972559188,-0.0089850401859188,-0.2755493895799148,False,0.5495405842387225,0.5-1,0.088,125.797,-32.972,5.025125628140703,0.04807968503,0.00888423561,0.1956990212202072,0.1378504335880279,-0.0401629135012626,0.0288386791944503
NGC_2632,-0.1464028181333333,0.0526731948499999,0.0335747770740532,0.0190984177759467,0.585702150598244,False,0.6760828566222641,0.5-1,0.0977,130.054,19.621,0.18653236336504384,0.0679220452466666,0.0988585407733333,0.0113910343497991,0.3505620956420898,-0.0448500365018844,0.0375302657485008
NGC_2658,-0.1868716227499999,0.056851066,0.0414239363579464,0.0154271296420535,0.4731126481214884,False,0.5011870135142811,0.5-1,0.0362,130.868,-32.662,5.0761421319796955,0.068483283,-0.06343600825,0.0274878237396478,0.1115271523594856,-0.0512712448835372,0.0107404021546244
NGC_2660,-0.1541036711666666,0.0797370731666666,0.0350152197409039,0.0447218534257627,1.3715107731698075,False,0.9332548746146908,0.5-1,0.0336,130.667,-47.201,3.2467532467532467,0.0721648065833333,0.071176843,0.1622745245695114,0.2731241881847381,-0.0001829067914513,0.073408342897892
NGC_2670,-0.120334336,0.0523458191699999,0.0288842056644546,0.0234616135055453,0.7195107808359561,False,0.102329353157667,0.1-0.3,0.0988,131.386,-48.801,1.5455950540958268,0.0803130001111111,0.1003639146666666,0.2170244008302688,0.1382596343755722,-0.0108673488721251,0.0050729122012853
NGC_2671,-0.0839140305411764,0.0257085877058823,0.0228106545037115,0.0028979332021707,0.0888725824680179,False,0.3311314705081584,0.3-0.5,0.1093,131.557,-41.886,1.455604075691412,0.0727652884117646,0.1282415954117647,0.0624083988368511,0.1830877065658569,0.021153325214982,0.0172772742807865
NGC_2682,-0.0373160533887804,0.0117801833321951,0.0158551529413735,-0.0040749696091784,-0.1249694342074878,False,4.265796312095559,2-5,0.0698,132.846,11.814,0.8810572687224669,0.0364814759268292,0.0840759800731707,0.0051053282804787,0.1637329459190368,0.0087311053648591,0.060478925704956
