cluster,alpha_raw,alpha_int,sproc_raw,sproc_int
Collinder_277,0.0821599017054327,0.07906838755915707,0.12394576915571115,0.11247297972599242
Collinder_338,0.07355914344899037,0.06875441850549219,0.14727579472061997,0.13559809020553618
Collinder_359,0.09869072156401362,0.09734787542223006,0.13900498133595948,0.13172225996173592
Collinder_74,0.0548333870085737,0.048238707710125055,0.17387213060244447,0.16246387934961076
Czernik_26,0.06316433902160798,0.05956920847473734,0.2462755076280123,0.24091639805971862
Czernik_30,0.08344402621512387,0.07933875634807391,0.1516074881027482,0.13929549583497888
Czernik_39,0.0856217428994675,0.082448085836968,0.1976809645435914,0.19055109069699944
DBSB_101,0.05875755825199662,0.05203002346974642,0.10268063774837868,0.08737765230598846
DBSB_104,0.03972917953322449,0.02601099029504441,0.10408332891001801,0.0826854970021132
DBSB_43,0.07891423557419776,0.07561495174014062,0.16834423359487907,0.15938828145984268
DBSB_60,0.13688642049972874,0.1340211763441646,0.14197700754096448,0.12334492748850794
DC_5,0.041298735931101,0.0377417497182654,0.21880708904924462,0.2149575738031575
Danks_1,0.06125123431462878,0.05701789511984338,0.21375292837898321,0.20479890335976092
Dias_2,0.06700719507121457,0.06076557083031232,0.1945072507079747,0.18438162319509363
Dias_6,0.07221987510299768,0.0690448095189331,0.17643757321370362,0.16874021388795835
Dolidze_32,0.06928220068694012,0.06555045073631521,0.14089501981094102,0.131098413366465
ESO_092_05,0.09905996543860657,0.09419050114078367,0.18889966455452342,0.17457559430696162
ESO_130_08,0.06359824580555587,0.060825508110085226,0.12555370609878877,0.11826934039143078
ESO_130_13,0.11450988244001829,0.1122363594685486,0.2779631349461811,0.2729774476162012
ESO_166_04,0.1058571961067131,0.10313021030579159,0.24103226867643937,0.23456142633437835
ESO_211_03,0.06836887145260442,0.0640830074969371,0.2841410045206383,0.27713652623112756
ESO_226_06,0.049876598060910146,0.04243325676325353,0.1087230984662057,0.08932799674662507
ESO_312_03,0.07735215735070222,0.07277022801791092,0.24164816973299866,0.23502271686101214
ESO_312_04,0.07690746549703317,0.07157285626397906,0.36096964957564337,0.35630765348302895
ESO_371_25,0.05628305012629144,0.047050342780118964,0.163810181990738,0.1499498428679626
ESO_518_03,0.04807696903140497,0.03723381906578814,0.18437672642290995,0.17810434240379625
ESO_559_13,0.06719930278745444,0.06243552454506841,0.20182579583471105,0.19305859874722459
FSR_0088,0.06574510321602003,0.06215328020412217,0.2052767417059981,0.19741297754020654
FSR_0985,0.04623539035402636,0.040694456657623196,0.1642935927636136,0.15714268968592637
FSR_1032,0.07317232909656782,0.06835365148765876,0.5600986908345484,0.5568721621208557
FSR_1063,0.0454744542751488,0.03919008359110533,0.1739979132633882,0.16347741956704226
FSR_1171,0.07464285002350482,0.07100737591048177,0.21426211053721286,0.2062215426315789
FSR_1211,0.07651197099084112,0.06899070570412973,0.17355143948270077,0.15873857213983736
FSR_1252,0.07917588909809843,0.07668254784060768,0.19494553578477636,0.18999609250258503
FSR_1253,0.06918129667972804,0.06665127515461085,0.17985468395235576,0.17363727234907556
FSR_1260,0.06521087015491762,0.06047169539536196,0.21946128555741296,0.211954539057846
FSR_1297,0.07134724526690747,0.06872668122452116,0.1817608711082318,0.17612156981775942
FSR_1335,0.08371876744766617,0.07958999245118303,0.2316549295956253,0.22375093514964436
FSR_1361,0.07635225022287848,0.0734017690018122,0.18392842091493763,0.17744601264368418
FSR_1363,0.07136472501964321,0.06599291445140289,0.30281905151288707,0.29629017232406646
FSR_1380,0.07004649346657923,0.06774214860627475,0.3308708215062661,0.3277858042949845
FSR_1402,0.09015679667057074,0.08769876594362105,0.15941450450307387,0.15184139904572996
FSR_1407,0.07575316805611859,0.07244470971787903,0.19220729449724946,0.1845448680905839
FSR_1419,0.08061706644495728,0.07768729645204793,0.2147852414498096,0.20906193323819375
FSR_1435,0.06824607886612759,0.05995731813041845,0.21652881531161447,0.20912042338922227
FSR_1452,0.05037545552417126,0.04777014889863014,0.19302277853524394,0.18903215246372287
FSR_1580,0.055797865645675564,0.050409236681610944,0.1535900111750122,0.14209853743233913
FSR_1586,0.10316390734952624,0.10052878801482998,0.24914699694585124,0.24151543422351196
FSR_1591,0.10273880004982483,0.09771530256259495,0.10921077175707122,0.07622769453946883
FSR_1595,0.07761386319508645,0.0711599731468366,0.20171119935357665,0.188831777249506
FSR_1663,0.06520828302937383,0.06006538434201657,0.1554536886993928,0.14454402070162625
FSR_1750,0.04789233239815627,0.04246331312568373,0.1195515197689824,0.11066927002017363
Ferrero_1,0.08193842381860772,0.0776215109073902,0.1470685906628617,0.13067389264736276
