cluster,mg_fe_std,mg_fe_mean,mg_fe_n,si_fe_std,si_fe_mean,si_fe_n,ba_fe_std,ba_fe_mean,ba_fe_n,ce_fe_std,ce_fe_mean,ce_fe_n,eu_fe_std,eu_fe_mean,eu_fe_n,alpha_scatter,sproc_scatter,alpha_sproc_ratio,age_gyr
UBC_210,0.14176227711048503,0.08492849145454545,11,0.06662454854350082,0.07820569718181819,11,0.15685062110424042,0.06544152647256851,11.0,,,,0.18930408358573914,0.18188844621181488,10.0,0.10419341282699293,0.15685062110424042,0.664284349615343,1.288248533293805
UBC_212,0.06729825894333293,0.016334245359322035,59,0.062005875143633385,0.05706994924745762,59,0.19154074788093567,0.1432175487279892,59.0,0.10142862051725388,0.06077428162097931,36.0,0.1664869338274002,0.19352848827838898,55.0,0.06465206704348316,0.14648468792438507,0.44135716817621473,1.0715186464071411
UBC_215,0.06996963638178445,0.033739719777777774,9,0.09953498156779937,0.09037807699999999,9,0.18026036024093628,0.04602690413594246,9.0,,,,0.11104083061218262,0.08116412907838821,8.0,0.08475230897479191,0.18026036024093628,0.47016609121113395,0.407379955757968
UBC_216,0.0514872236196839,0.02531153631578947,19,0.07234588553868093,0.08091796384210526,19,0.2234193980693817,0.14209862053394318,19.0,0.13477462530136108,0.09707850217819214,10.0,0.18805591762065887,0.16372716426849365,17.0,0.061916554579182416,0.1790970116853714,0.34571517412001435,0.0616594947701844
UBC_228,0.09354443434396244,0.0029042059461538454,26,0.08916433121058935,0.07349753511538462,26,0.21789668500423431,0.181341752409935,26.0,0.13467462360858917,0.043568216264247894,20.0,0.10918831825256348,0.10842836648225784,24.0,0.0913543827772759,0.17628565430641174,0.5182179068212087,0.8128302305789092
UBC_229,0.07395504892214856,-0.051196073939999996,5,0.08463862404175117,0.0203299604,5,0.1464272141456604,0.3260171711444855,5.0,,,,0.1731271892786026,0.2528926730155945,5.0,0.07929683648194986,0.1464272141456604,0.5415443908061264,0.1122018947073786
UBC_232,0.05867413587109846,0.03808567772820512,39,0.059736566408107664,0.06579887442051281,39,0.19401299953460693,0.18730679154396057,39.0,0.19454927742481232,0.11796504259109497,33.0,0.13605886697769165,0.14469896256923676,35.0,0.05920535113960306,0.19428113102912903,0.304740613903088,0.3801893295314407
UBC_239,0.07097598126479106,0.01560403244230769,26,0.08357952531640754,0.07152358624615385,26,0.22820420563220978,0.24889825284481049,26.0,0.14966201782226562,0.15099839866161346,20.0,0.20757324993610382,0.2522633373737335,26.0,0.0772777532905993,0.1889331042766571,0.4090217730051189,0.2754226042194985
UBC_250,0.04638624309666034,0.03445359657741935,31,0.07450371406644712,0.07512092517741935,31,0.22662536799907684,0.10801113396883011,31.0,0.11887450516223907,-0.0172159131616354,19.0,0.20892411470413208,0.26158517599105835,29.0,0.06044497858155373,0.17274993658065796,0.3498987020080995,0.3311314705081584
UBC_252,0.09496808776803004,0.0138537804,33,0.07307845221448617,0.07945546107272727,33,0.2100219875574112,0.21098291873931885,33.0,0.0993863046169281,0.08106346428394318,22.0,0.14856888353824615,0.18931904435157776,30.0,0.0840232699912581,0.15470415353775024,0.5431222631702328,0.9772367059324804
UBC_254,0.09115102515539047,0.02050351446153846,13,0.04911479775139505,0.044867170707692305,13,0.11007070541381836,0.016927143558859825,13.0,,,,0.16193439066410065,0.10646932572126389,9.0,0.07013291145339276,0.11007070541381836,0.6371623693127365,0.1096478099832217
UBC_258,0.09994203695154642,0.018028430535135132,37,0.07142970918284199,0.05668803792972973,37,0.19662368297576904,0.15888544917106628,37.0,0.13843874633312225,0.03344786539673805,23.0,0.23541344702243805,0.1835053414106369,33.0,0.0856858730671942,0.16753122210502625,0.5114621142886265,0.0407380403044348
UBC_259,0.060711625001669364,0.014924726255555555,18,0.03850223764928208,0.07510607972222222,18,0.18382352590560913,0.08687698096036911,18.0,0.09995807707309723,0.04405086860060692,11.0,0.12707091867923737,0.06271699070930481,16.0,0.04960693132547572,0.14189079403877258,0.3496134591502836,0.102329353157667
UBC_260,0.10625207015258942,0.06731431690576922,26,0.1185558126423616,0.12193842688461538,26,0.20408998429775238,0.10781388729810715,26.0,0.17153328657150269,0.05611838400363922,23.0,0.19596366584300995,0.21867302060127258,23.0,0.1124039413974755,0.18781164288520813,0.5984929351061459,0.2344228197592381
UBC_261,0.08133157537007263,-0.03374551873076923,26,0.06285694205302925,0.02488731825384615,26,0.19161412119865417,0.22948609292507172,26.0,0.12259867787361145,0.05308633670210838,21.0,0.16395851969718933,0.11297804862260818,25.0,0.07209425871155094,0.1571063995361328,0.45888810974227706,0.0186208705488312
UBC_262,0.09011294499445958,0.013246476041666663,24,0.08343954230293076,0.061822350233333344,24,0.23241940140724182,0.15526063740253448,24.0,0.15469659864902496,-0.0029122440610080957,22.0,0.15497907996177673,0.13923560082912445,24.0,0.08677624364869517,0.193558007478714,0.4483216415535697,0.1819701817628807
UBC_263,0.05568941556553981,0.006867070174117647,17,0.07219260357929563,0.0497336528,17,0.22709208726882935,0.14152958989143372,17.0,0.15365751087665558,0.10361114144325256,13.0,0.15555430948734283,0.18519143760204315,15.0,0.06394100957241772,0.19037479162216187,0.3358690981488866,0.0251188698309886
UBC_264,0.049332999205233735,-0.020360531623076925,13,0.0517217270836706,0.04709809530769231,13,0.1833457499742508,0.19887137413024902,13.0,0.13097979128360748,0.07184278964996338,8.0,0.143378347158432,0.11803002655506134,13.0,0.050527363144452164,0.15716277062892914,0.3214970246595508,0.2951211041237279
UBC_266,0.0738300958659613,-0.029415695210526314,19,0.08716016376452368,0.02649115884210526,19,0.14272764325141907,0.2877342402935028,18.0,0.2149617075920105,0.12115077674388885,10.0,0.1694411039352417,0.16734641790390015,18.0,0.08049512981524248,0.17884467542171478,0.45008401634231154,0.0128824994773753
UBC_267,0.058746083087221915,0.026815252711111112,9,0.07501728038286415,0.09363034755555556,9,0.12924283742904663,0.11825977265834808,9.0,,,,0.12803499400615692,0.04732096567749977,8.0,0.06688168173504302,0.12924283742904663,0.5174884973549159,0.0128824994773753
UBC_268,0.07688935769362354,0.03312039966575757,33,0.15684395831602838,0.10209070032424243,33,0.2157842218875885,0.09498174488544464,33.0,0.1406707763671875,0.0101447943598032,22.0,0.16788476705551147,0.19210779666900635,33.0,0.11686665800482596,0.178227499127388,0.6557161974275113,1.698241862446276
UBC_270,0.0894025666867752,-0.007611958892857142,14,0.045827695563038666,0.062108444285714284,14,0.20575296878814697,0.1425560861825943,14.0,0.22039714455604553,0.07402679324150085,6.0,0.18582472205162048,0.15138612687587738,14.0,0.06761513112490693,0.21307505667209625,0.3173301097789248,0.1621810239813303
UBC_272,0.1459513442970253,-0.0021221147999999964,8,0.20572209367227,0.100278102375,8,0.22428016364574432,0.03048449009656906,8.0,0.15439961850643158,0.07790648937225342,7.0,0.27982139587402344,0.2797738313674927,8.0,0.17583671898464764,0.18933989107608795,0.9286828992311296,0.0933253849940474
UBC_273,0.05784799469721563,0.0071429415233333305,15,0.06852301500322354,0.05848852744666668,15,0.20915664732456207,-0.03196296840906143,15.0,0.11980488896369934,-0.009548867121338844,5.0,0.1410938799381256,0.13318310678005219,13.0,0.06318550485021959,0.1644807755947113,0.38415130656917484,0.045708802901852
UBC_276,0.06734626263419102,-0.02467668330769231,13,0.11377175742697608,0.06625171333076924,13,0.2682878077030182,0.15080775320529938,13.0,0.14259843528270721,0.06973803788423538,7.0,0.12775610387325287,0.1442873179912567,13.0,0.09055901003058356,0.2054431140422821,0.4407984684847878,0.9120109194638908
UBC_277,0.08113576456876537,0.06598081007142857,14,0.09900996502458465,0.08083460935714286,14,0.20249596238136292,0.16439203917980194,14.0,0.20944209396839142,-0.053931280970573425,9.0,0.15153656899929047,0.08674735575914383,12.0,0.090072864796675,0.20596903562545776,0.4373126500454518,0.102329353157667
UBC_280,0.07869532746970037,0.0009168243276470589,17,0.083317429960581,0.03073485766470588,17,0.20137670636177063,0.15112566947937012,17.0,0.14614441990852356,0.040229033678770065,10.0,0.1393139660358429,0.15622830390930176,17.0,0.08100637871514069,0.1737605631351471,0.46619542002828185,0.0512861429039393
UBC_281,0.0689559759449114,0.008914458277777778,18,0.07960058554036258,0.06739151144444444,18,0.30669963359832764,0.25179174542427063,18.0,0.14348474144935608,0.023305198177695274,9.0,0.18403874337673187,0.14980587363243103,16.0,0.07427828074263698,0.22509218752384186,0.3299904877185904,0.0346736819996329
UBC_282,0.0542974171529447,-0.029577137,19,0.06560252190635171,0.04647778289315789,19,0.2021663635969162,0.13053454458713531,19.0,0.0702567994594574,0.056110214442014694,10.0,0.16519653797149658,0.15533806383609772,17.0,0.059949969529648206,0.1362115740776062,0.4401239023601024,0.1258926517592568
UBC_283,0.09493912624092334,0.08604290732857142,14,0.06989501261464202,0.08139157332857143,14,0.19146519899368286,-0.21245573461055756,13.0,0.16210146248340607,0.008726204745471478,7.0,0.1625746488571167,0.17609891295433044,13.0,0.08241706942778268,0.17678332328796387,0.4662038697707521,0.3162277660168379
UBC_285,0.08958446030974247,0.017789260210526316,19,0.08883790657695255,0.07860338986842105,19,0.21149830520153046,0.1363614946603775,19.0,0.16313715279102325,0.0455479696393013,13.0,0.23307958245277405,0.16255585849285126,18.0,0.08921118344334751,0.18731772899627686,0.4762559525004741,0.0616594947701844
UBC_286,0.05195254233410944,0.044392993183999994,5,0.04151479615340015,0.0799652726,5,0.15460394322872162,0.17116744816303253,5.0,,,,,,,0.0467336692437548,0.15460394322872162,0.30227993069113923,0.0575440240605537
UBC_289,0.06830818660818215,-0.019023083833333333,6,0.022842327270407328,0.03099330933333333,6,0.22382044792175293,0.0010352457175031304,6.0,,,,,,,0.04557525693929474,0.22382044792175293,0.20362418788129552,0.1380385355838289
UBC_290,0.09264713620946653,0.01333117820767442,43,0.08227559476035683,0.06157980353953488,43,0.1583397537469864,0.04296954721212387,43.0,0.09746938943862915,0.021615467965602875,18.0,0.15164141356945038,0.12376324832439423,40.0,0.08746136548491168,0.12790456414222717,0.6838017554061362,0.1905459546378596
UBC_291,0.08592779312045198,-0.0025835816166666684,6,0.041655431944924624,0.05862744375,6,0.027407599613070488,0.042882200330495834,6.0,,,,0.09861192852258682,0.009205085225403309,5.0,0.06379161253268831,0.027407599613070488,2.32751548597005,0.0251188698309886
UBC_292,0.06631564713809304,0.004873801032,25,0.05668051790876519,0.0646870236,25,0.2548801302909851,0.008620734326541424,25.0,0.18038833141326904,-0.051472291350364685,13.0,0.13060791790485382,0.10470204800367355,23.0,0.061498082523429115,0.21763423085212708,0.282575412345011,0.069183121399144
UBC_293,0.11745055838211611,0.21614374099999994,15,0.06957342506638937,0.07252986686666667,15,0.2719619572162628,-0.42563578486442566,11.0,,,,0.13238954544067383,0.24554705619812012,15.0,0.09351199172425274,0.2719619572162628,0.3438421780804161,0.0199526319125486
UBC_294,0.08314257792539248,0.032821588076190476,21,0.08589674824574448,0.08865626147619048,21,0.15319019556045532,-0.0004345107590779662,21.0,0.12220392376184464,-0.03412789851427078,10.0,0.21117600798606873,0.1992713212966919,17.0,0.08451966308556848,0.13769705593585968,0.6138087885113417,0.794327537013272
UBC_295,0.060047472920052,0.020669367258823533,17,0.07288574148719168,0.04395509403058823,17,0.1858818233013153,0.03950420767068863,16.0,0.05548062548041344,0.01984500139951706,11.0,0.08942000567913055,0.06623280793428421,16.0,0.06646660720362184,0.12068122625350952,0.5507617818201357,0.5011870135142811
UBC_297,0.06208849111424039,0.00012449380999999903,20,0.06937019740997741,0.0771056036,20,0.20727336406707764,0.0962386354804039,20.0,0.14759056270122528,0.04008592292666435,16.0,0.12913332879543304,0.0877605453133583,18.0,0.0657293442621089,0.17743197083473206,0.3704481438879586,0.3548135450617081
UBC_299,0.06266289042527197,0.004179659312500001,16,0.07427593300536361,0.0757535763125,16,0.24255475401878357,0.04770742356777191,16.0,0.12482859194278717,0.07645022869110107,7.0,0.22421762347221375,0.08702803403139114,13.0,0.06846941171531779,0.18369168043136597,0.37274095132958673,0.2951211041237279
UBC_301,0.16013347768020436,0.04086061892916667,12,0.10962422715691358,0.06993837766666666,12,0.25303149223327637,0.001192749827168882,12.0,0.20359304547309875,-0.06996003538370132,6.0,0.1347808688879013,0.05742495879530907,11.0,0.13487885241855896,0.22831226885318756,0.5907648025051627,0.2344228197592381
UBC_302,0.12365955584654939,0.07728597014285714,7,0.11354714707659272,0.12484596314285715,7,0.1866084486246109,0.07183897495269775,7.0,,,,0.31925666332244873,0.14923915266990662,6.0,0.11860335146157105,0.1866084486246109,0.6355733212281206,0.5754402406055371
UBC_303,0.08297049863805095,0.006276750619047618,21,0.10276709055994748,0.08187753895238095,21,0.20031332969665527,0.021208016201853752,21.0,0.10119587928056717,0.02237284928560257,12.0,0.15609519183635712,0.10524484515190125,18.0,0.09286879459899922,0.15075460076332092,0.616026271362688,0.7079464062202759
UBC_312,0.030727472745917552,0.0170967194,5,0.08553507234227238,0.08343039199999999,5,0.10179568827152252,-0.005464102141559124,5.0,,,,,,,0.05813127254409497,0.10179568827152252,0.5710582985503254,0.794327537013272
UBC_313,0.05413353389306696,0.006770033080487802,41,0.050859070671083126,0.06398810165853658,41,0.12873442471027374,-0.012555782683193684,41.0,0.1257622241973877,-0.01803578808903694,23.0,0.1258305460214615,0.10794113576412201,38.0,0.05249630228207504,0.12724831700325012,0.41255007153245254,0.0602559877171915
UBC_314,0.05268804889185182,-0.008099564790476192,21,0.05154005825103255,0.06653521733333333,21,0.16209903359413147,0.02111991122364998,21.0,,,,0.18098565936088562,0.1464771181344986,19.0,0.052114053571442186,0.16209903359413147,0.32149515278374174,3.090293803866819
UBC_315,0.08094148151563679,0.007317414384615385,13,0.03828624218072296,0.08894670261538463,13,0.18701647222042084,0.038281746208667755,13.0,0.09869100153446198,0.022529827430844307,7.0,0.14140743017196655,0.10211651027202606,13.0,0.05961386184817988,0.1428537368774414,0.4173069823110363,0.3715349680219835
UBC_317,0.03140192718102214,5.453036153846184e-05,13,0.0419598862106985,0.07766371003846154,13,0.1503269076347351,0.056432247161865234,13.0,,,,0.15106520056724548,0.13162600994110107,12.0,0.03668090669586032,0.1503269076347351,0.2440075916747235,0.323593827469971
UBC_318,0.08046623100795099,0.017413782,8,0.049629049844327706,0.077938679,8,0.160350039601326,0.07525455951690674,8.0,,,,0.13080988824367523,0.02774837613105774,7.0,0.06504764042613935,0.160350039601326,0.4056602704175537,0.0112201894707378
UBC_32,0.04140627396891909,0.016908518606666666,15,0.05598004295372706,0.08605105102666667,15,0.14376050233840942,0.050717953592538834,15.0,0.09810041636228561,0.05306928977370262,8.0,0.16410204768180847,0.12796160578727722,14.0,0.04869315846132308,0.12093046307563782,0.4026541966590105,0.1380385355838289
UBC_324,0.049533296243356034,0.014854161664999999,20,0.06056289778696535,0.07256470467000001,20,0.15017344057559967,0.01720898225903511,20.0,0.11153001338243484,-0.05751843750476837,11.0,0.2157125174999237,0.0010328968055546284,17.0,0.055048097015160696,0.13085173070430756,0.420690629912689,0.794327537013272
UBC_326,0.10978883204820222,-0.0456398212,5,0.038149232709314376,0.026865161260000003,5,0.18033066391944885,0.22948065400123596,5.0,,,,,,,0.07396903237875829,0.18033066391944885,0.41018554898571885,0.2630268453963283
UBC_337,0.18003029504769305,0.153226155752,50,0.18894025657249702,0.20465406266,50,0.22886447608470917,0.26445114612579346,50.0,0.241280660033226,0.11294721812009811,43.0,0.20968295633792877,0.2618749737739563,48.0,0.18448527581009505,0.2350725680589676,0.7848013799884008,0.0416869273621118
UBC_338,0.07161231327198725,-0.003572140885714287,14,0.07517423339839477,0.06625615169285713,14,0.19877710938453674,0.18010544776916504,14.0,0.14823590219020844,0.02005038782954216,13.0,0.15761275589466095,0.172011598944664,14.0,0.07339327333519101,0.173506498336792,0.4230001414282936,0.2344228197592381
UBC_343,0.09883453030659387,-0.03186441325,8,0.07523763175254382,0.031298610250000004,8,0.1774035096168518,0.035985324531793594,8.0,,,,0.17955878376960754,0.06688997894525528,5.0,0.08703608102956883,0.1774035096168518,0.49061081834032194,0.0199526319125486
UBC_344,0.08016964893633362,0.025611592687499997,16,0.06661549716100498,0.06792998965,16,0.1500740796327591,0.019895756617188454,16.0,0.10250744223594666,0.030591879040002823,8.0,0.2246658056974411,0.157490536570549,15.0,0.07339257304866931,0.12629076838493347,0.5811396508806503,0.0034673681999632
UBC_345,0.053068742658832234,0.012477536384615389,13,0.04958041772735052,0.08831977923076922,13,0.19730502367019653,-0.02484002523124218,13.0,0.08787981420755386,0.030710136517882347,6.0,0.16890427470207214,0.11928447335958481,13.0,0.05132458019309138,0.1425924152135849,0.35993906208976,0.0144543926289566
UBC_350,0.05845314588927321,-0.00933735961111111,9,0.10904038074267379,0.11252613344444445,9,0.09668491035699844,0.07907562702894211,9.0,,,,0.16860775649547577,0.07036320865154266,6.0,0.0837467633159735,0.09668491035699844,0.8661823546895554,0.2344228197592381
UBC_353,0.10793743737937711,0.063430104,10,0.09233665288326179,0.1056591265,10,0.16684217751026154,-0.06727295368909836,10.0,,,,0.13860966265201569,0.12260769307613373,9.0,0.10013704513131945,0.16684217751026154,0.600190231424908,0.0295120780093289
UBC_354,0.11845733188467644,0.009354014699999998,20,0.08241602477543879,0.04590610885,20,0.1632872372865677,0.1935308277606964,20.0,0.12592348456382751,0.09374083578586578,5.0,0.14737926423549652,0.2935944199562073,20.0,0.10043667833005762,0.1446053683757782,0.6945570517759633,0.1995263191254866
UBC_355,0.1024625628254437,0.04270945291666666,12,0.05335994215952162,0.056908257749999996,12,0.1245863139629364,0.05234096944332123,12.0,0.20203593373298645,0.17489702999591827,6.0,0.18612070381641388,0.2387751191854477,12.0,0.07791125249248267,0.16331112384796143,0.4770725389472924,0.0245470816103821
UBC_441,0.10499005314863741,0.033193221429999996,10,0.06266271205540765,0.1202128468,10,0.2180057317018509,0.16967733204364777,10.0,0.09971809387207031,0.06929494440555573,7.0,0.14563871920108795,0.14095187187194824,9.0,0.08382638260202252,0.15886190533638,0.5276682438406204,0.1737799912893991
UBC_442,0.06651595173042252,0.021063478499999996,16,0.09333075487302407,0.07536223075,16,0.15758277475833893,0.13835735619068146,16.0,0.16143681108951569,0.10309145599603653,10.0,0.17630891501903534,0.11558202654123306,13.0,0.07992335330172329,0.1595097929239273,0.5010560908936793,1.4454392628956645
UBC_443,0.06257995749593716,0.011721495649999998,18,0.08676819766276708,0.08612314491111112,18,0.1706075370311737,0.20311570167541504,18.0,0.20449170470237732,0.09428034722805023,14.0,0.21172784268856049,0.1714905947446823,15.0,0.07467407757935213,0.1875496208667755,0.3981563771456318,0.8912505467113453
UBC_461,0.029726362147424502,0.038297956333333334,6,0.049238232749897685,0.08887321966666667,6,0.2802564799785614,0.24001960456371307,6.0,,,,0.2032810002565384,0.11251787841320038,5.0,0.039482297448661094,0.2802564799785614,0.14087915987413152,0.0478629903136986
UBC_467,0.06513567987264376,0.05971966541176471,17,0.05884410918863219,0.08064167052352943,17,0.19485212862491608,0.06088826060295105,17.0,0.14929747581481934,0.06545519083738327,7.0,0.1365467607975006,0.13991011679172516,15.0,0.06198989453063798,0.1720747947692871,0.3602497077724383,1.4454392628956645
UBC_470,0.0429791279760584,0.025079413092857144,14,0.04864610943621983,0.08563297064285715,14,0.2264285385608673,0.10857079923152924,14.0,0.1857549548149109,0.02169695682823658,9.0,0.19041800498962402,0.1128373071551323,11.0,0.04581261870613912,0.2060917466878891,0.2222923500935677,0.0323593827469971
UBC_473,0.0748497512344352,0.02110670289565218,23,0.08204114267408334,0.07572501069565217,23,0.2821144759654999,0.31251657009124756,23.0,0.23664158582687378,0.19379426538944244,16.0,0.22025634348392487,0.23676979541778564,23.0,0.07844544695425927,0.25937801599502563,0.3024367606997337,0.7413100459583173
UBC_474,0.07261332377317868,0.01879896213888889,18,0.05706956044030849,0.05575917352444445,18,0.20571357011795044,0.09945747256278992,18.0,0.15582570433616638,0.03705423325300217,12.0,0.18707655370235443,0.19143950939178467,18.0,0.06484144210674359,0.1807696372270584,0.3586965327882941,0.7413100459583173
UBC_475,0.07086312139021116,0.011413561358333333,30,0.07991287454185689,0.07462492673666667,30,0.22868262231349945,0.1591859757900238,29.0,0.2346978634595871,0.11413253098726273,14.0,0.18454952538013458,0.18525294959545135,20.0,0.07538799796603401,0.23169024288654327,0.3253827050582828,0.0398107083132505
UBC_476,0.08888493259658382,0.046441252025,8,0.06291866638802646,0.08895766100000001,8,0.1934794932603836,0.08779516816139221,8.0,,,,0.08839766681194305,0.26557037234306335,7.0,0.07590179949230513,0.1934794932603836,0.3922989367672,0.0870963704709874
UBC_479,0.05373713275722817,0.006515293530555558,18,0.05415648572920439,0.06004978604277776,18,0.23185981810092926,0.17165391147136688,18.0,0.18637992441654205,0.07799000293016434,14.0,0.16470395028591156,0.1441517025232315,16.0,0.05394680924321628,0.20911987125873566,0.2579707462447222,0.0204173767566041
UBC_482,0.0841570784016337,-0.0800148238,5,0.11145019378451258,0.0567062664,5,0.15996797382831573,0.1621817648410797,5.0,,,,,,,0.09780363609307313,0.15996797382831573,0.6113951046103769,0.0269153374005781
UBC_483,0.05362409499237426,0.006788338183333332,18,0.04090486142017763,0.06216437645000001,18,0.1878720372915268,0.09966801851987839,18.0,0.10593614727258682,0.042027849704027176,14.0,0.13762158155441284,0.17968979477882385,15.0,0.047264478206275946,0.1469040960073471,0.3217369664349734,
UBC_488,0.0683098335889236,0.0045474320625,24,0.07085158881994932,0.0491412795625,24,0.2372460961341858,0.2748810052871704,24.0,0.1076594889163971,0.03480183333158493,13.0,0.2173588126897812,0.2694072425365448,22.0,0.06958071120443646,0.17245279252529144,0.403476859873011,0.1905459546378596
UBC_490,0.06709628900121266,-0.00798362310625,16,0.060532317484420665,0.03564402459375,16,0.3118378221988678,0.32583314180374146,16.0,0.1166449636220932,0.09190408885478973,10.0,0.20638589560985565,0.2685200572013855,16.0,0.06381430324281666,0.2142413854598999,0.2978616998103802,0.0398107083132505
UBC_491,0.07985329775319933,-0.01547357627647059,17,0.06906055589821287,0.07162075848235294,17,0.16495005786418915,0.1355534791946411,17.0,0.09744156897068024,0.05024588108062744,7.0,0.15882471203804016,0.1747048944234848,14.0,0.0744569268257061,0.1311958134174347,0.5675251739078091,0.1819701817628807
UBC_492,0.040602992182126,0.0020843616363636357,22,0.06798427195736012,0.07955898036363636,22,0.18217281997203827,0.06647539138793945,22.0,0.12005378305912018,0.03966125473380089,13.0,0.2212037742137909,0.16310487687587738,21.0,0.05429363206974306,0.15111330151557922,0.35929088654148417,0.0588843629494562
UBC_494,0.10479569045741684,-0.17134212644444446,9,0.06569904283768122,0.009608409333333331,9,0.15543720126152039,0.19842608273029327,9.0,0.0592404380440712,0.015208274126052856,8.0,0.1726015955209732,0.12278955429792404,9.0,0.08524736664754903,0.1073388159275055,0.7941895567873919,0.6918312139914402
UBC_496,0.11431515905375904,0.05985174037857144,28,0.08657431078772948,0.09699195932142857,28,0.14293089509010315,0.06060023233294487,28.0,0.11369344592094421,0.034025292843580246,15.0,0.23887191712856293,0.14850838482379913,27.0,0.10044473492074427,0.12831217050552368,0.7828153364175243,0.075857777492195
UBC_497,0.04288822872831481,-0.005365245146153845,13,0.04524134905385578,0.0441826814923077,13,0.17907361686229706,0.11663234978914261,13.0,0.09685049951076508,0.014185530133545399,6.0,0.1760532110929489,0.19711506366729736,12.0,0.044064788891085296,0.13796205818653107,0.3193978798975851,
UBC_498,0.12947598790006,-0.012934402749999999,12,0.08413113784343441,0.06810171894999999,12,0.18289707601070404,0.12976570427417755,12.0,0.16982224583625793,0.10281606018543243,5.0,0.15305651724338531,0.05078728124499321,10.0,0.10680356287174722,0.1763596534729004,0.6056008886871552,0.407379955757968
UBC_499,0.07722157317855687,0.016154414470588237,17,0.06093823983845842,0.07571333094117648,17,0.20102594792842865,0.159407839179039,17.0,0.05916517227888107,0.03656812757253647,13.0,0.1380094289779663,0.09724334627389908,16.0,0.06907990650850765,0.13009555637836456,0.5309935898778778,0.0524807206714521
UBC_5,0.1369416124380485,0.07083403390909092,11,0.10380020585610451,0.1332774445909091,11,0.2001670002937317,0.2077048420906067,11.0,0.10037790983915329,0.05636165663599968,6.0,0.25081026554107666,0.29996514320373535,9.0,0.12037090914707652,0.1502724587917328,0.8010177654303391,0.1995263191254866
UBC_500,0.0822224215405406,0.018035452687500002,16,0.09322430540937472,0.08167544741812499,16,0.16077469289302826,0.11332206428050995,16.0,0.1427580863237381,0.08144869655370712,14.0,0.16182981431484222,0.2329111397266388,14.0,0.08772336347495766,0.15176638960838318,0.5780157497408902,0.2511884225153641
UBC_502,0.04627341302662438,0.003096298250000001,12,0.05881286218695132,0.07001198041666666,12,0.26984918117523193,0.2040417641401291,12.0,0.11639527976512909,0.03942915424704552,10.0,0.1315949559211731,0.14223358035087585,12.0,0.05254313760678785,0.1931222379207611,0.272071917623213,0.3981075202376551
UBC_503,0.056573069409938004,0.0016030822724137925,29,0.060835064061774934,0.07312091772413792,29,0.18796314299106598,0.06994554400444031,29.0,0.13782817125320435,0.09959306567907333,15.0,0.16679634153842926,0.13419058918952942,27.0,0.05870406673585647,0.16289564967155457,0.36037835788875333,1.5488151224416984
UBC_504,0.10829147345678743,-0.054041022637500005,8,0.07442125897851566,0.016353464199999997,8,0.14701157808303833,0.0976673811674118,8.0,0.09656061977148056,-0.003199885366484523,6.0,0.11325141787528992,0.032701700925827026,6.0,0.09135636621765154,0.12178610265254974,0.7501378583259795,0.0112201894707378
UBC_505,0.07359196663281756,0.031182313333333333,15,0.04598224652175676,0.04886788326666666,15,0.2405906617641449,0.17023436725139618,15.0,0.16803063452243805,0.03836916759610176,13.0,0.16766764223575592,0.1547759622335434,15.0,0.059787106577287155,0.20431065559387207,0.29262843097195934,0.602559215586761
UBC_506,0.0581061654514584,-0.010345531470588237,17,0.10597948228550888,0.08360978911764705,17,0.18024897575378418,0.1060381755232811,17.0,0.14296439290046692,-0.009927046485245228,11.0,0.16636909544467926,0.11918860673904419,16.0,0.08204282386848363,0.16160668432712555,0.5076697428084836,0.2691536695250797
UBC_507,0.06305125860290449,0.020571080246874998,32,0.0805267490697126,0.0550137871375,32,0.2300400733947754,0.19973784685134888,32.0,0.11610083281993866,0.02050718292593956,26.0,0.1299441158771515,0.20204631984233856,31.0,0.07178900383630854,0.17307046055793762,0.41479639913638655,0.1659587927845761
UBC_508,0.08980129948881063,0.022979482572,25,0.10676553274847908,0.08400166754800001,25,0.18450351059436798,0.1415795087814331,25.0,0.09059259295463562,0.04969434812664986,15.0,0.16482211649417877,0.15295353531837463,23.0,0.09828341611864486,0.1375480592250824,0.7145387341148505,1.2022642234116694
UBC_509,0.05734044926438495,0.005629479958333333,12,0.06385703876771376,0.07973963358333334,12,0.20001797378063202,0.14756529033184052,12.0,0.12037114799022675,0.03825452923774719,8.0,0.16418129205703735,0.11612764745950699,12.0,0.06059874401604935,0.16019456088542938,0.3782821569041247,0.5888442760205689
UBC_510,0.06231716294511359,0.017555937806666665,15,0.06721859732772684,0.04542828533333334,15,0.23101292550563812,0.1224297359585762,15.0,0.15917596220970154,0.06876257061958313,9.0,0.11976221203804016,0.061923760920763016,14.0,0.06476788013642021,0.19509443640708923,0.33198219964240205,0.0154881682297679
UBC_511,0.07092948862111573,0.05058490610512822,39,0.08817758684727497,0.08314520620512822,39,0.18625536561012268,0.10729318112134933,39.0,0.1474524438381195,0.03239649161696434,36.0,0.20075666904449463,0.20133809745311737,38.0,0.07955353773419535,0.1668539047241211,0.4767855919568106,0.5370312303176601
UBC_512,0.07061631675260871,0.0004353904615384631,13,0.056531910334782026,0.034626855,13,0.12769785523414612,0.10091704875230789,13.0,0.06207255646586418,-0.010577751323580742,8.0,0.21597644686698914,0.23466691374778748,13.0,0.06357411354369537,0.0948852077126503,0.6700107959527556,0.2951211041237279
