cluster_name,family,age_gyr,age_bin,ra_cl,dec_cl,dist_cl,C_O_mean,C_O_std,c_fe,o_fe,mg_fe,si_fe,al_fe,ba_fe,eu_fe,ce_fe,y_fe,mn_fe,ni_fe,fe_h
UBC_324,5,0.794327537013272,0.5-1,255.954,-38.465,0.501,0.4921,0.0881,,,,,,0.01720898225903511,0.0010328968055546284,-0.05751843750476837,-0.011411418206989765,0.05709780007600784,0.07714182883501053,
UBC_337,1,0.0416869273621118,<0.1,271.722,-24.649,0.566,0.3621,0.2053,,,,,,0.26445114612579346,0.2618749737739563,0.11294721812009811,0.0223561879247427,-0.09311741590499878,-0.0013235402293503284,
UBC_338,4,0.2344228197592381,0.1-0.3,271.535,-24.233,0.601,0.4254,0.1679,,,,,,0.18010544776916504,0.172011598944664,0.02005038782954216,0.01698368415236473,0.006388442125171423,0.0438728965818882,
UBC_344,4,0.0034673681999632,<0.1,274.475,-12.083,0.466,0.5086,0.0985,,,,,,0.019895756617188454,0.157490536570549,0.030591879040002823,0.059797316789627075,0.020216135308146477,0.06431558728218079,
UBC_345,4,0.0144543926289566,<0.1,276.005,-12.256,0.472,0.5236,0.0903,,,,,,-0.02484002523124218,0.11928447335958481,0.030710136517882347,0.08502265810966492,0.0611211434006691,0.0563768595457077,
UBC_350,5,0.2344228197592381,0.1-0.3,284.36,-8.936,0.559,0.3155,0.1072,,,,,,0.07907562702894211,0.07036320865154266,-0.0698750913143158,-0.060380399227142334,-0.022950848564505577,0.075160451233387,
UBC_353,4,0.0295120780093289,<0.1,280.854,-3.735,0.438,0.2527,0.1891,,,,,,-0.06727295368909836,0.12260769307613373,0.12769493460655212,0.15831616520881653,0.019102247431874275,0.0032242038287222385,
UBC_354,1,0.1995263191254866,0.1-0.3,282.378,-4.386,0.54,0.4972,0.0909,,,,,,0.1935308277606964,0.2935944199562073,0.09374083578586578,0.29847317934036255,-0.02085978351533413,0.001366891199722886,
UBC_355,1,0.0245470816103821,<0.1,281.923,-3.817,0.451,0.4305,0.1219,,,,,,0.05234096944332123,0.2387751191854477,0.17489702999591827,0.19232559204101562,0.00052828952902928,-0.01821257174015045,
UBC_441,4,0.1737799912893991,0.1-0.3,99.998,-3.613,0.471,0.425,0.0823,,,,,,0.16967733204364777,0.14095187187194824,0.06929494440555573,0.1506040394306183,0.011758651584386826,0.020649723708629608,
UBC_442,1,1.4454392628956645,1-2,100.581,-4.624,0.194,0.2898,0.1045,,,,,,0.13835735619068146,0.11558202654123306,0.10309145599603653,-0.013633038848638535,-0.016334522515535355,0.011878561228513718,
UBC_443,3,0.8912505467113453,0.5-1,98.638,-6.818,0.298,0.3909,0.0668,,,,,,0.20311570167541504,0.1714905947446823,0.09428034722805023,0.03157491609454155,-0.009144351817667484,0.031455278396606445,
UBC_452,5,1.0,0.5-1,111.185,-19.225,0.258,0.551,0.1195,,,,,,0.01798822358250618,0.18436166644096375,-0.00408801669254899,-0.0748414695262909,0.026078758761286736,0.05245022103190422,
UBC_461,4,0.0478629903136986,<0.1,119.21,-23.815,0.286,0.3968,0.0671,,,,,,0.24001960456371307,0.11251787841320038,0.10127460211515427,-0.004830129444599152,-0.02162858285009861,0.03636972978711128,
UBC_467,3,1.4454392628956645,1-2,123.177,-25.657,0.168,0.4082,0.1343,,,,,,0.06088826060295105,0.13991011679172516,0.06545519083738327,-0.03749280050396919,-0.055097680538892746,0.029539743438363075,
UBC_470,3,0.0323593827469971,<0.1,121.799,-30.88,0.251,0.4088,0.0742,,,,,,0.10857079923152924,0.1128373071551323,0.02169695682823658,-0.02822509966790676,-0.03355022519826889,0.0346953347325325,
UBC_473,1,0.7413100459583173,0.5-1,122.648,-34.297,0.168,0.3864,0.1069,,,,,,0.31251657009124756,0.23676979541778564,0.19379426538944244,0.04627219960093498,-0.039397455751895905,0.006925262976437807,
UBC_474,3,0.7413100459583173,0.5-1,124.866,-33.216,0.162,0.4681,0.1042,,,,,,0.09945747256278992,0.19143950939178467,0.03705423325300217,-0.02662191540002823,-0.014638745225965977,0.03470117971301079,
UBC_475,1,0.0398107083132505,<0.1,123.892,-33.904,0.488,0.319,0.1103,,,,,,0.1591859757900238,0.18525294959545135,0.11413253098726273,0.003843734273687005,-0.059237007051706314,0.03055720590054989,
UBC_476,2,0.0870963704709874,<0.1,126.579,-33.835,0.203,0.4799,0.0706,,,,,,0.08779516816139221,0.26557037234306335,0.0830373764038086,-0.061369456350803375,-0.029546884819865227,0.06234551966190338,
UBC_479,1,0.0204173767566041,<0.1,124.338,-42.582,0.648,0.4199,0.0563,,,,,,0.17165391147136688,0.1441517025232315,0.07799000293016434,0.06773924082517624,-0.030462659895420074,0.024080686271190643,
UBC_483,4,,,133.744,-47.42,0.521,0.4569,0.111,,,,,,0.09966801851987839,0.17968979477882385,0.042027849704027176,0.06341788917779922,0.015496205538511276,0.026929033920168877,
UBC_488,1,0.1905459546378596,0.1-0.3,139.767,-53.576,0.121,0.3374,0.1612,,,,,,0.2748810052871704,0.2694072425365448,0.03480183333158493,0.08938596397638321,0.00908819679170847,0.018855003640055656,
UBC_490,1,0.0398107083132505,<0.1,140.563,-53.872,0.337,0.4207,0.0621,,,,,,0.32583314180374146,0.2685200572013855,0.09190408885478973,0.09167753159999847,0.033976562321186066,0.008243825286626816,
UBC_491,4,0.1819701817628807,0.1-0.3,142.884,-53.001,0.245,0.3987,0.0659,,,,,,0.1355534791946411,0.1747048944234848,0.05024588108062744,0.06216226518154144,0.014928340911865234,0.028513943776488304,
UBC_492,4,0.0588843629494562,<0.1,148.736,-50.951,0.39,0.3883,0.1176,,,,,,0.06647539138793945,0.16310487687587738,0.03966125473380089,0.012694218195974827,0.003362619783729315,0.04815946891903877,
UBC_494,1,0.6918312139914402,0.5-1,143.863,-57.313,0.227,0.3983,0.1108,,,,,,0.19842608273029327,0.12278955429792404,0.015208274126052856,0.0045071872882544994,-0.03774985298514366,-0.03674721717834473,
UBC_496,5,0.075857777492195,<0.1,159.693,-54.247,0.571,0.3448,0.1695,,,,,,0.06060023233294487,0.14850838482379913,0.034025292843580246,-0.031383316963911057,-0.030066465958952904,0.051945362240076065,
UBC_497,4,,,158.003,-57.01,0.522,0.4483,0.0869,,,,,,0.11663234978914261,0.19711506366729736,0.014185530133545399,0.043537139892578125,0.04320953041315079,0.03608817979693413,
UBC_498,4,0.407379955757968,0.3-0.5,155.086,-59.657,0.295,0.3958,0.1641,,,,,,0.12976570427417755,0.05078728124499321,0.10281606018543243,0.05307444930076599,-0.011166256852447987,0.03885038197040558,
UBC_499,4,0.0524807206714521,<0.1,158.639,-59.752,0.396,0.461,0.0697,,,,,,0.159407839179039,0.09724334627389908,0.03656812757253647,-0.017106954008340836,-0.013675405643880367,0.04139862582087517,
UBC_5,3,0.1995263191254866,0.1-0.3,238.548,-47.74,1.785,0.4132,0.1526,,,,,,0.2077048420906067,0.29996514320373535,0.05636165663599968,0.0002733198052737862,-0.03265886753797531,0.05036132037639618,
UBC_500,3,0.2511884225153641,0.1-0.3,162.663,-55.845,0.37,0.4049,0.1166,,,,,,0.11332206428050995,0.2329111397266388,0.08144869655370712,-0.009120963513851166,-0.04129347577691078,0.023979421705007553,
UBC_502,4,0.3981075202376551,0.3-0.5,159.583,-59.54,0.541,0.4253,0.1151,,,,,,0.2040417641401291,0.14223358035087585,0.03942915424704552,-0.0019481679191812873,0.015528294257819653,0.044739652425050735,
UBC_503,5,1.5488151224416984,1-2,156.274,-62.321,0.464,0.4148,0.0836,,,,,,0.06994554400444031,0.13419058918952942,0.09959306567907333,-0.04705451428890228,-0.0019970815628767014,0.05378350615501404,
UBC_504,4,0.0112201894707378,<0.1,159.738,-61.099,0.174,0.4358,0.0908,,,,,,0.0976673811674118,0.032701700925827026,-0.003199885366484523,-0.0009816847741603851,0.016869042068719864,0.03801991790533066,
UBC_505,3,0.602559215586761,0.5-1,160.939,-60.107,0.295,0.4717,0.1064,,,,,,0.17023436725139618,0.1547759622335434,0.03836916759610176,0.014672704972326756,-0.008029373362660408,0.03907538205385208,
UBC_506,4,0.2691536695250797,0.1-0.3,159.233,-62.035,0.299,0.4999,0.1032,,,,,,0.1060381755232811,0.11918860673904419,-0.009927046485245228,-0.011561638675630093,-0.01118569727987051,0.04189782962203026,
UBC_507,3,0.1659587927845761,0.1-0.3,162.594,-61.437,0.145,0.4258,0.1473,,,,,,0.19973784685134888,0.20204631984233856,0.02050718292593956,0.047656893730163574,-0.01802632585167885,0.03663524240255356,
UBC_508,3,1.2022642234116694,1-2,164.106,-60.489,0.138,0.4165,0.116,,,,,,0.1415795087814331,0.15295353531837463,0.04969434812664986,0.03228197246789932,-0.0028429722879081964,0.035228777676820755,
UBC_509,4,0.5888442760205689,0.5-1,164.064,-61.089,0.287,0.3635,0.0944,,,,,,0.14756529033184052,0.11612764745950699,0.03825452923774719,-0.041475702077150345,-0.01065168995410204,0.03992258012294769,
UBC_510,4,0.0154881682297679,<0.1,163.234,-62.747,0.18,0.4934,0.1283,,,,,,0.1224297359585762,0.061923760920763016,0.06876257061958313,0.01638316549360752,-0.020869577303528786,0.0436551608145237,
UBC_511,3,0.5370312303176601,0.5-1,151.935,-70.747,0.749,0.376,0.1278,,,,,,0.10729318112134933,0.20133809745311737,0.03239649161696434,-0.061654023826122284,-0.02753995545208454,0.04626617580652237,
UBC_512,4,0.2951211041237279,0.1-0.3,166.386,-60.466,0.209,0.419,0.0954,,,,,,0.10091704875230789,0.23466691374778748,-0.010577751323580742,0.29062873125076294,0.10690109431743622,0.03137935698032379,
UBC_513,4,0.2041739917404129,0.1-0.3,171.342,-61.446,0.364,0.483,0.1385,,,,,,0.12971030175685883,0.16128066182136536,-0.08155079185962677,0.03955358639359474,0.014235799200832844,0.05267592519521713,
UBC_514,5,2.238723104986867,2-5,158.561,-73.324,0.504,0.4496,0.1319,,,,,,-0.005098923109471798,0.1556752324104309,-0.020968668162822723,-0.09943437576293945,-0.012234172783792019,0.06357211619615555,
UBC_515,4,0.008128302305789,<0.1,179.311,-62.968,0.239,0.4365,0.1033,,,,,,0.24093246459960938,0.11489017307758331,-0.026163585484027863,0.025834443047642708,-0.025070542469620705,0.03367063030600548,
UBC_517,4,0.0223872064696397,<0.1,182.482,-63.791,0.392,0.4579,0.1035,,,,,,0.10030360519886017,0.13061045110225677,0.019846683368086815,-0.025470903143286705,-0.005083892028778791,0.04769134521484375,
UBC_519,4,0.645654852868111,0.5-1,185.454,-60.4,0.299,0.3524,0.1426,,,,,,0.0950828269124031,0.13481630384922028,0.03367406874895096,-0.02707340009510517,0.023044200614094734,0.053413424640893936,
UBC_520,3,0.794327537013272,0.5-1,186.083,-66.672,0.492,0.3936,0.1225,,,,,,0.02774849161505699,0.15973281860351562,0.016962461173534393,-0.02904660627245903,-0.07285468280315399,0.04409587383270264,
UBC_522,4,0.0151356065017864,<0.1,190.822,-61.627,0.396,0.4246,0.1238,,,,,,0.0595988929271698,0.13158492743968964,0.0929807499051094,0.06496309489011765,0.02762787416577339,0.03774144873023033,
UBC_523,5,0.1659587927845761,0.1-0.3,191.63,-66.205,0.311,0.5032,0.1062,,,,,,0.0034250537864863873,0.09829986840486526,0.029039395973086357,-0.05580858513712883,-0.019228966906666756,0.057635802775621414,
UBC_526,4,0.018197018176288,<0.1,199.664,-62.523,0.452,0.4496,0.1031,,,,,,0.17990906536579132,0.13628268241882324,-0.06407777220010757,-0.006531603168696165,0.016589505597949028,0.06215070188045502,
UBC_527,2,0.2511884225153641,0.1-0.3,204.529,-66.651,0.553,0.4365,0.1288,,,,,,-0.11337080597877502,0.2140285074710846,0.10744137316942215,-0.029238177463412285,0.05177372321486473,0.05926460772752762,
UBC_528,4,2.691536695250797,2-5,204.627,-61.607,0.252,0.4238,0.0804,,,,,,-0.039214231073856354,0.15983237326145172,0.083071269094944,0.11788429319858551,-0.024587001651525497,0.0766124576330185,
UBC_529,4,0.1659587927845761,0.1-0.3,205.412,-61.922,0.285,0.4172,0.0815,,,,,,-0.008825776167213917,0.09249881654977798,0.07462374866008759,0.06884168088436127,-0.010443618521094322,0.0635458379983902,
UBC_531,5,0.0812830230578909,<0.1,211.837,-63.076,0.349,0.4691,0.103,,,,,,-0.024056030437350273,0.16630330681800842,-0.04410777613520622,-0.009000170975923538,-0.019817903637886047,0.07653744518756866,
UBC_533,2,0.0891250546711345,<0.1,230.274,-53.179,0.791,0.5508,0.0911,,,,,,-0.005067435093224049,0.24052701890468597,0.09023827314376831,-0.05835799127817154,0.036749109625816345,0.09202846139669418,
UBC_541,5,0.021877623926123,<0.1,243.015,-50.188,0.391,0.5057,0.0977,,,,,,-0.012010501697659492,0.1176176592707634,-0.02018236555159092,0.003108073491603136,0.03420155122876167,0.04667417332530022,
UBC_546,5,0.3388439477987164,0.3-0.5,253.687,-48.459,0.496,0.403,0.1093,,,,,,0.00832242053002119,0.1172783374786377,0.02987573854625225,0.018064124509692192,0.04826030507683754,0.0583612285554409,
UBC_548,5,0.4168692736211187,0.3-0.5,250.353,-46.11,0.407,0.543,0.1138,,,,,,0.08385088294744492,0.07337654381990433,0.0013612275943160057,0.025280259549617767,0.03150015324354172,0.08049818873405457,
UBC_550,5,0.0467735223455781,<0.1,252.65,-45.07,0.37,0.4967,0.0889,,,,,,0.021145273000001907,0.1767135113477707,-0.018854007124900818,-0.04874912649393082,-0.012911011464893818,0.05791656672954559,
UBC_552,5,0.0112201894707378,<0.1,254.724,-42.06,0.355,0.4987,0.0503,,,,,,-0.03314848244190216,0.05460536479949951,0.041693463921546936,-0.00864112563431263,0.03019290417432785,0.07970952242612839,
UBC_553,4,0.0131825639118268,<0.1,253.51,-41.271,0.581,0.4715,0.0712,,,,,,-0.07581502199172974,0.047605037689208984,0.005967962089926004,0.11594480276107788,0.0213091429322958,0.058939237147569656,
UBC_554,5,0.0602559877171915,<0.1,256.116,-41.67,0.527,0.482,0.0994,,,,,,-0.04867946729063988,0.18093952536582947,-0.021610623225569725,-0.03022358939051628,-0.020020442083477974,0.044554971158504486,
UBC_557,5,0.1445439262895664,0.1-0.3,256.181,-38.983,0.63,0.5173,0.0928,,,,,,-0.07534705847501755,0.02113965153694153,-0.14176800847053528,-0.003584145102649927,0.06682490557432175,0.07157376408576965,
UBC_559,4,0.0114815347022194,<0.1,259.123,-39.699,0.386,0.4493,0.0643,,,,,,0.04810347035527229,0.10406879335641861,0.042008306831121445,0.052044425159692764,0.03919999301433563,0.038972463458776474,
UBC_560,5,0.6309576215861531,0.5-1,254.821,-36.071,0.65,0.4361,0.154,,,,,,-0.033249497413635254,0.13464227318763733,-0.027262035757303238,-0.021027041599154472,-0.003965572454035282,0.0646810457110405,
UBC_561,4,0.2691536695250797,0.1-0.3,261.208,-37.497,0.6,0.4281,0.1124,,,,,,0.013506012037396431,0.17939665913581848,0.10673892498016357,0.10324453562498093,0.04327268898487091,0.04719185084104538,
UBC_562,4,0.0117489801933541,<0.1,262.776,-37.891,0.403,0.4306,0.0987,,,,,,-0.01979876309633255,0.045904021710157394,0.07831237465143204,0.03011905588209629,-0.004832313861697912,0.05980828031897545,
UBC_572,2,1.9054595463785964,1-2,280.417,-21.959,0.647,0.4475,0.1076,,,,,,0.10599753260612488,0.27195608615875244,0.00726096099242568,-0.021207625046372414,0.015095426701009274,0.0509154312312603,
UBC_618,1,0.7244353873869618,0.5-1,96.241,7.617,0.132,0.374,0.0545,,,,,,0.1569543480873108,0.18689776957035065,0.17636601626873016,-0.010566573590040207,-0.07703965157270432,0.02610483579337597,
UBC_622,3,0.7585777749219503,0.5-1,111.743,9.299,0.288,0.4217,0.0441,,,,,,0.03098165988922119,0.13294249773025513,0.12337832152843475,-0.036077119410037994,-0.013693018816411495,0.028490977361798286,
UBC_627,3,2.089294662720361,2-5,120.007,1.469,0.382,0.3806,0.0723,,,,,,0.09355564415454865,0.2521551847457886,0.08281628042459488,-0.05924467369914055,-0.057285867631435394,0.03397835046052933,
UBC_632,3,,,121.59,-9.602,0.264,0.4298,0.0856,,,,,,0.08995175361633301,0.17049787938594818,0.06294188648462296,-0.07037486881017685,-0.04708046093583107,0.03088078461587429,
UBC_637,1,1.6595879278457617,1-2,123.755,-22.189,0.183,0.317,0.1384,,,,,,0.1108812689781189,0.2070237696170807,0.13703231513500214,-0.03711860999464989,-0.068949855864048,0.02621493861079216,
UBC_638,1,1.5848924964027185,1-2,123.753,-22.201,0.088,0.317,0.1384,,,,,,0.1108812689781189,0.2070237696170807,0.13703231513500214,-0.03711860999464989,-0.068949855864048,0.02621493861079216,
UBC_640,3,0.0870963704709874,<0.1,120.586,-27.873,0.185,0.3821,0.1065,,,,,,0.21335551142692566,0.18103326857089996,0.05112878978252411,-0.0016457481542602181,-0.031101044267416,0.03194352611899376,
UBC_642,5,,,130.42,-22.955,0.319,0.3453,0.1256,,,,,,0.04984758049249649,0.16852915287017822,0.03943713754415512,-0.039840858429670334,-0.031544096767902374,0.03980245813727379,
UBC_644,1,0.2238723104986867,0.1-0.3,122.523,-34.046,0.198,0.3839,0.1005,,,,,,0.28562137484550476,0.17657001316547394,0.152166485786438,0.05952305719256401,-0.04512039199471474,0.008624282665550709,
UBC_645,1,0.9332548746146908,0.5-1,123.855,-33.814,0.166,0.3114,0.1081,,,,,,0.1634368896484375,0.19278965890407562,0.12089066207408905,0.003393148072063923,-0.06150827929377556,0.035314276814460754,
UBC_646,1,0.0229086835704537,<0.1,124.111,-34.057,0.105,0.3483,0.0967,,,,,,0.12465709447860718,0.18714050948619843,0.10505687445402145,-0.020345447584986687,-0.0634140744805336,0.02434184029698372,
UBC_648,3,2.238723104986867,2-5,142.543,-34.136,0.172,0.3685,0.1268,,,,,,0.08660785853862762,0.2224818915128708,0.06811315566301346,-0.03146727383136749,-0.053079575300216675,0.04591846093535423,
UBC_649,2,,,147.701,-34.344,0.441,0.3822,0.1106,,,,,,0.022257748991250992,0.2528725862503052,-0.021473607048392296,-0.09502530843019485,-0.06181501969695091,0.056830331683158875,
UBC_650,4,0.0776246877988414,<0.1,145.123,-49.685,0.264,0.3661,0.0629,,,,,,0.1285581886768341,0.22019878029823303,-0.015582391060888767,0.1353820264339447,-0.012850073166191578,0.01953677088022232,
UBC_653,4,0.0309029380386681,<0.1,160.101,-59.0,0.383,0.3847,0.1059,,,,,,0.11099933832883835,0.11843612045049667,0.034061968326568604,-0.022411730140447617,0.003729873802512884,0.04031497612595558,
UBC_654,4,0.0089125054671134,<0.1,159.284,-59.875,0.231,0.452,0.0861,,,,,,0.24035823345184326,0.11301805824041367,0.06845673173666,0.0030536670237779617,-0.012035813182592392,0.02488786168396473,
UBC_655,5,,,158.084,-62.941,0.282,0.3983,0.1286,,,,,,0.035650331526994705,0.08617687970399857,-0.09172695130109787,0.01154126413166523,-0.016765182837843895,0.04781346023082733,
UBC_656,5,,,160.876,-61.098,0.209,0.4581,0.0878,,,,,,0.04511348158121109,0.20584258437156677,-0.11033216863870621,-0.03970024362206459,-0.0058158161118626595,0.06443789601325989,
UBC_657,3,,,161.796,-61.144,0.171,0.4609,0.1082,,,,,,0.20761242508888245,0.2107207179069519,-0.011422860436141491,0.029947791248559952,-0.005197747610509396,0.03636449575424194,
UBC_659,4,0.0275422906622152,<0.1,167.285,-60.687,0.367,0.4349,0.1208,,,,,,0.10011740028858185,0.15231555700302124,0.022367360070347786,0.1556522101163864,0.06668610125780106,0.030703222379088402,
UBC_660,4,1.0,0.5-1,168.369,-59.705,0.439,0.4305,0.0922,,,,,,-0.006666712462902069,0.13208192586898804,0.02001876011490822,0.009838218800723553,-0.0010475136805325747,0.04569358378648758,
UBC_662,5,0.0436515698042876,<0.1,178.897,-61.532,0.198,0.3782,0.1053,,,,,,0.05030045285820961,0.08364378660917282,-0.011632866226136684,-0.009635928086936474,0.0220692940056324,0.053802814334630966,
UBC_663,4,,,182.773,-63.626,0.361,0.3845,0.1438,,,,,,0.10461529344320297,0.13025136291980743,-0.0034621134400367737,-0.0014520217664539814,-0.0024920704308897257,0.04082008823752403,
UBC_669,5,0.2951211041237279,0.1-0.3,251.81,-46.665,0.374,0.4777,0.1152,,,,,,0.060912005603313446,0.08282145112752914,-0.04581966996192932,0.06340765953063965,0.06091969460248947,0.06594903767108917,
UBC_672,5,0.0104712850206276,<0.1,253.128,-41.525,0.565,0.4555,0.1231,,,,,,-0.029048893600702286,0.15251733362674713,-0.04750458523631096,0.07115160673856735,0.0378236249089241,0.06809101998806,
UBC_7,5,0.0316227766016837,<0.1,106.786,-37.729,3.558,0.2611,0.0836,,,,,,0.15924961864948273,0.19377130270004272,-0.03691177815198898,-0.06684804707765579,-0.024550361558794975,0.07054231315851212,
UBC_80,3,0.0295120780093289,<0.1,91.613,8.745,0.457,0.3686,0.0298,,,,,,0.018366659060120583,0.08052051067352295,0.1838749200105667,0.06981728225946426,-0.09004199504852295,0.03771140053868294,
UBC_82,1,0.2754226042194985,0.1-0.3,95.878,8.369,0.424,0.4652,0.1045,,,,,,0.208354189991951,0.23484909534454346,0.14494499564170837,0.03155198693275452,-0.05874524638056755,0.006781147792935371,
UBC_93,4,0.8128302305789092,0.5-1,268.575,-25.399,0.334,0.416,0.0926,,,,,,0.11882559955120087,0.16405589878559113,0.06586938351392746,0.0434914231300354,0.01686497963964939,0.04324832558631897,
UBC_95,4,0.3981075202376551,0.3-0.5,268.252,-22.171,0.492,0.3811,0.1197,,,,,,0.14054007828235626,0.2429479956626892,-0.0575902983546257,0.03932783007621765,0.006440054625272751,0.043135613203048706,
UPK_12,2,0.1995263191254866,0.1-0.3,288.805,-22.143,1.541,0.3832,0.0998,,,,,,0.13869798183441162,0.33998265862464905,0.01889140158891678,-0.10287747532129288,-0.05466272681951523,0.05129297822713852,
UPK_13,3,0.1778279410038923,0.1-0.3,282.007,-18.281,1.063,0.3886,0.1715,,,,,,0.2103862315416336,0.23409461975097656,0.09018337726593018,0.05044754967093468,-0.052937112748622894,0.04817137122154236,
UPK_18,5,0.7244353873869618,0.5-1,280.763,-15.325,1.28,0.4094,0.0592,,,,,,-0.017648231238126755,0.1601945161819458,0.006215294357389212,-0.044077180325984955,-0.008171698078513145,0.08643724024295807,
UPK_20,5,2.137961713919407,2-5,281.145,-14.456,2.105,0.458,0.1818,,,,,,-0.015364138409495354,0.07346266508102417,0.0701812282204628,-0.09009496122598648,-0.03705378621816635,0.077207550406456,
UPK_23,5,0.1096478099832217,0.1-0.3,282.218,-12.879,1.021,0.4341,0.1453,,,,,,0.03848562389612198,0.1349533349275589,0.023798907175660133,-0.022614819929003716,0.010651115328073502,0.07290545105934143,
UPK_24,5,0.2691536695250797,0.1-0.3,282.646,-10.788,1.945,0.3496,0.1613,,,,,,-0.03362266719341278,0.2027716487646103,-0.08921588957309723,-0.027391798794269562,-0.012070038355886936,0.08329493552446365,
UPK_31,5,0.5011870135142811,0.5-1,285.913,-8.51,1.823,0.457,0.1172,,,,,,0.13163796067237854,0.16634921729564667,-0.07411754876375198,-0.12962527573108673,0.012766432948410511,0.09295584261417389,
UPK_33,4,0.2818381693478142,0.1-0.3,280.046,-4.333,1.945,0.4323,0.0717,,,,,,0.022839877754449844,0.22714851796627045,0.11859852075576782,0.12200465798377991,0.0535893514752388,0.022842146456241608,
UPK_4,4,0.2754226042194985,0.1-0.3,281.361,-23.764,1.239,0.4652,0.0942,,,,,,0.19555824995040894,0.15832126140594482,0.05279777571558952,0.0269963089376688,0.0034822896122932434,0.05210699886083603,
UPK_40,5,0.5370312303176601,0.5-1,292.631,-6.882,1.522,0.4276,0.1164,,,,,,0.04773402586579323,0.15296167135238647,0.027094818651676178,-0.024352561682462692,0.004278383683413267,0.07419750094413757,
UPK_436,1,0.0257039487966919,<0.1,100.18,-8.126,1.157,0.3986,0.058,,,,,,0.15829084813594818,0.23017744719982147,0.11178459972143173,0.018310662358999252,-0.048548322170972824,0.014862921088933945,
UPK_442,4,0.1698241862446276,0.1-0.3,98.4,-11.549,1.558,0.4235,0.0618,,,,,,0.17074593901634216,0.1215178370475769,0.136296346783638,0.13132134079933167,0.0212281234562397,0.0248492993414402,
UPK_45,2,0.1047129651766653,0.1-0.3,291.696,0.212,1.109,0.3946,0.1241,,,,,,0.0209856778383255,0.22427816689014435,0.05396416038274765,-0.07296418398618698,-0.010752709582448006,0.06871737539768219,
UPK_457,3,,,104.482,-18.741,1.02,0.4046,0.0624,,,,,,0.06021054461598396,0.16850832104682922,0.10237152129411697,-0.019527720287442207,-0.046933114528656006,0.03378773108124733,
UPK_46,3,0.1548815122441698,0.1-0.3,294.707,-1.363,1.47,0.3276,0.1135,,,,,,0.06964799761772156,0.18157729506492615,0.004553224425762892,0.0100717069581151,-0.058135777711868286,0.06178563833236694,
UPK_50,4,0.21877623926123,0.1-0.3,283.309,8.172,0.97,0.3717,0.1827,,,,,,-0.04151979088783264,0.30482277274131775,0.11863648891448975,0.14340975880622864,0.0227663516998291,0.032526809722185135,
UPK_508,4,0.1,<0.1,135.775,-34.942,1.178,0.3387,0.077,,,,,,0.06845664232969284,0.151121586561203,0.011879372410476208,0.060167454183101654,-0.012488237582147121,0.03531765565276146,
UPK_526,2,0.0309029380386681,<0.1,115.198,-52.839,1.712,0.4235,0.0564,,,,,,-0.03705090284347534,0.23196861147880554,-0.08437173813581467,-0.09611394256353378,-0.018016820773482323,0.04047897085547447,
UPK_533,2,0.0891250546711345,<0.1,122.798,-52.529,2.893,0.2485,0.1503,,,,,,0.08901265263557434,0.28189966082572937,0.01676478236913681,-0.06008632853627205,-0.05719675123691559,0.056650951504707336,
UPK_540,2,0.0371535375952047,<0.1,114.567,-58.609,2.688,0.3631,0.1318,,,,,,-0.007989865727722645,0.2765868902206421,0.10975652933120728,-0.0418320931494236,-0.03709739074110985,0.06092720478773117,
UPK_542,1,0.6309576215861531,0.5-1,134.258,-54.303,1.198,0.399,0.1068,,,,,,0.23175141215324402,0.2118341624736786,0.14174936711788177,0.05141828581690788,-0.04720507562160492,0.011649560183286667,
UPK_545,5,0.0794328409152129,<0.1,130.809,-58.629,3.036,0.3619,0.1537,,,,,,-0.05625486373901367,0.199720561504364,0.07569742947816849,-0.06805029511451721,-0.030770182609558105,0.034432653337717056,
UPK_549,4,0.9332548746146908,0.5-1,146.49,-52.49,0.96,0.4207,0.0763,,,,,,0.08727376163005829,0.14657780528068542,0.05569176748394966,0.14045360684394836,-0.020841022953391075,0.02954317070543766,
UPK_552,5,0.1174896729347291,0.1-0.3,158.509,-47.263,3.056,0.3697,0.1012,,,,,,0.0640890896320343,0.19183066487312317,-0.012691065669059753,-0.05931009724736214,-0.01768806017935276,0.05606681853532791,
UPK_560,3,0.323593827469971,0.3-0.5,158.037,-44.451,1.661,0.4239,0.0796,,,,,,0.07640598714351654,0.13542167842388153,0.008743281476199627,-0.020746011286973953,-0.029220443218946457,0.03675827383995056,
UPK_562,5,0.097723670593248,<0.1,165.861,-56.978,1.199,0.3569,0.1086,,,,,,0.03597133979201317,0.08481141924858093,-0.13528068363666534,-0.07829407602548599,-0.06272964924573898,0.09572210907936096,
UPK_567,5,0.3388439477987164,0.3-0.5,161.029,-67.524,1.538,0.3892,0.1096,,,,,,0.024139322340488434,0.04596713185310364,-0.036362987011671066,-0.030736247077584267,-0.018959688022732735,0.07100418210029602,
UPK_578,3,0.8709627484287175,0.5-1,192.965,-57.367,1.045,0.4563,0.1429,,,,,,0.08543707430362701,0.14241057634353638,0.021809393540024757,-0.026874469593167305,-0.03868379443883896,0.028481416404247284,
UPK_579,5,0.1202264223411669,0.1-0.3,192.917,-50.541,1.367,0.3576,0.133,,,,,,0.03651014715433121,0.16368453204631805,0.013500710017979145,-0.08419986814260483,-0.029602913185954094,0.049904853105545044,
