gaiadr3_source_id,ra,dec,gal_l,gal_b,hab_score,s_CO,s_MgSi,s_FeH,s_MgFe,s_SiFe,C_O,Mg_Si,fe_h,mg_fe,si_fe,al_fe,ca_fe,teff,logg,dist_pc,parallax,rv_comp_1,cct_cluster,cct_distance
2536904969769693440,13.291625022888184,0.1696944385766983,123.87413570679524,-62.698890746392465,0.9260865279278995,1.0,0.9488447,0.7919664,0.9920367,0.9782458,0.43291375,0.89037263,0.20489642,-0.018967979,0.03146023,0.10630396,-0.08359932,5610.1357,3.8140671,308.0223817202558,3.246517329082256,13.841789,UBC_343,1.250655999779463
6884828417959677824,318.8260498046875,-13.834583282470703,36.37063299778271,-38.066294940772686,0.9260527754584141,1.0,0.86433667,0.9800064,0.999906,0.82146794,0.59582764,1.2359947,0.060293525,-0.002056785,-0.094073415,0.10662785,0.09499316,5725.2563,3.8791685,,0.49717914953545556,26.69948,Trumpler_20,2.063755152826186
6718051371821846912,287.0702209472656,-38.84400177001953,358.51831431407106,-19.687532408350336,0.9260350038740012,1.0,0.9747061,0.96672994,0.8107106,0.9424633,0.403502,1.1105437,-0.078041695,0.09717504,0.051639374,0.15964672,-0.08582299,5306.0664,3.82866,878.4101577913751,1.1384203508237467,-27.438723,UBC_210,0.7327620249971534
6186152378383762944,197.23358154296875,-28.208999633789062,307.6099723393469,34.50377307727656,0.9260253729635041,1.0,0.9432418,0.97089386,0.85514283,0.9905419,0.4808364,1.1567422,0.072916806,0.08391606,0.020679437,0.18998703,-0.05972211,5104.126,3.828573,488.57707252370125,2.046759981663874,30.072464,Trumpler_21,0.8520780809569003
6470787630690725120,309.9117126464844,-54.16436004638672,343.91834528446816,-37.34715114179655,0.9260187641217572,1.0,0.99763495,0.742002,0.9954141,0.999257,0.5756357,1.0475268,0.23175979,0.014381856,-0.005783299,0.10307261,-0.08965022,5668.754,3.9921885,590.3117533417386,1.6940201416269072,-3.5948782,UBC_553,1.2818450203267029
5676873818058470656,143.33917236328125,-21.307722091674805,253.1476364741384,21.87437353500844,0.925965664354794,1.0,0.90359074,0.90625864,0.8078253,0.99219775,0.3840063,1.2001144,-0.1331071,0.09799706,0.018774401,0.025753379,0.041834906,5736.9453,3.9853325,1071.7038086653017,0.9330936326944648,10.364366,Saurer_2,1.0119348672471749
5215171636969191936,135.5190887451172,-78.07177734375,292.24012055398646,-20.296037813438083,0.9259069154066901,1.0,0.98272043,0.7468144,0.9693676,0.99625534,0.5676092,0.94531524,0.22923553,-0.037416685,-0.0129933385,0.10996035,-0.0010652915,5592.7305,3.9024916,824.9133529589392,1.2122485306038875,-3.606421,Lynga_6,1.3948568923743903
5815957503504002048,252.2409210205078,-65.26303100585938,324.61922840410256,-12.971233495392505,0.9259029868548826,1.0,0.9973348,0.88641447,0.8489618,0.9104597,0.36489382,1.0492233,0.14731842,0.085839115,0.06497118,0.11587593,-0.087887734,5705.0303,3.8989935,1082.6579785739634,0.9236527322480572,-43.284653,UBC_545,1.4874408739851526
5908874001338906752,269.7846984863281,-65.3838882446289,328.3946811606182,-19.3100557447504,0.9258836154735423,0.99679554,0.9311726,0.8749979,0.9881736,0.95514923,0.66201806,1.1710608,0.15503576,0.023137793,-0.045441672,0.17163694,-0.031978555,5204.2695,3.9335074,547.4440341280723,1.826670741955796,5.233525,UBC_553,2.167580009980611
6759526599690230272,290.9339599609375,-28.685222625732422,9.802519607792743,-19.17998493786227,0.9258699657006976,1.0,0.9686937,0.9255546,0.90453255,0.7869801,0.28303346,0.919113,-0.11800506,0.067194976,0.103826076,0.0053216517,-0.046178807,5642.729,3.9949505,400.3831817910863,2.497607405802036,-9.433271,ASCC_87,1.0724722986513215
